Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,Unnamed: 21
162.99,1368,,,,0.125,-0.16796875,-0.87890625,,,22.194000244140625,0.8203125,1734,0,18.206015825271606,,18.076846873315397,,,1.23828125,,
162.996,1368,,,,0.25,0.1484375,-2.05078125,0.0165116248026119,2.670541468257924,22.196001052856445,0.7666015625,1731,0,17.015489088371396,2.9938685429483747,17.59496025885276,0.8920035833062873,0.1569476759902838,1.236328125,,
163.00300000000013,1368,,,,0.34375,0.478515625,-1.642578125,,,22.196001052856445,0.7763671875,1731,0,17.232246911153197,,17.364973727983298,,,1.2421875,,
163.01,1368,,,,-1.125,0.36328125,-0.703125,0.0493604161824047,2.670541468257924,22.194000244140625,0.7763671875,1733,0,17.23069354891777,8.95943681326922,51.99695988924338,0.2980702385559284,0.1549874623836981,1.24609375,,
163.01699500000012,1368,,,,1.25,-0.734375,-0.6640625,0.0782005894356344,,22.196001052856445,0.81298828125,1734,0,18.045088746584952,14.203867664436228,78.71320481659765,0.1880150907730891,0.1479927034863337,1.248046875,,
163.023995,1368,,,,-0.1875,-0.1875,-0.62890625,,1.9876361007653232,22.200000762939453,0.82275390625,1735,0,18.26513734646141,,77.77377911748277,,0.108821306024857,1.240234375,,
163.029,1368,,,,0.3125,0.24609375,-2.203125,,,22.196001052856445,0.7470703125,1734,0,16.581973442807794,,85.62239769715492,,,1.23828125,,
163.034995,1368,,,,-1.1875,1.05078125,-1.171875,0.0782005894356344,1.9876361007653232,22.196001052856445,0.79833984375,1732,0,17.71995201241225,14.18727487774817,80.0638447994128,0.1400999217885601,0.1121693839448915,1.240234375,,
163.0410000000001,1368,,,,1.5625,-0.2421875,-1.95703125,,,22.19200134277344,0.849609375,1732,0,18.8545323908329,,75.2114987144859,,,1.24609375,,
163.047,1368,,,,-1.375,0.33203125,-0.77734375,0.1079250614870098,1.9876361007653232,22.196001052856445,0.80322265625,1734,0,17.82833092380315,19.59263320136678,109.89605973270362,0.1014481351402355,0.1114875031914271,1.24609375,,
163.052,1368,,,,-0.09375,-0.52734375,-0.357421875,,,22.196001052856445,0.8154296875,1735,0,18.0992782022804,,108.3091744217852,,,1.248046875,,
163.059,1368,,,,-0.0625,-0.23046875,-0.80078125,0.112591156012608,1.335550128929195,22.196001052856445,0.8251953125,1735,0,18.316036025062203,20.45265754260235,111.66530528011936,0.065299588874809,0.0729169852637183,1.2421875,,
163.063995,1368,,,,0.0625,0.09375,-2.1015625,,,22.196001052856445,0.85205078125,1735,0,18.91212003771216,,108.15020683358284,,,1.240234375,,
163.068995,1368,,,,-1.1875,1.07421875,-1.0234375,0.085554732148805,1.822707200997008,22.19200134277344,0.7861328125,1732,0,17.44586043059826,15.521792214315091,88.97120480851407,0.117428913867047,0.1044779194610639,1.244140625,,
163.07499500000011,1368,,,,1.4375,-0.2265625,-1.921875,,,22.198001861572266,0.77880859375,1731,0,17.28799461387098,,89.72668025062643,,,1.248046875,,
163.081995,1368,,,,-0.125,-0.15234375,-0.65234375,0.085554732148805,,22.196001052856445,0.7861328125,1733,0,17.449004733935,15.527785108736186,88.98951742810635,0.1173835925879424,0.1044590925837843,1.248046875,,
163.087,1368,,,,-1.25,-0.234375,0.02734375,,1.822707200997008,22.196001052856445,0.7373046875,1734,0,16.365215620025992,,94.92990379023064,,0.1113769132846972,1.251953125,,
163.092,1368,,,,0.1875,-0.28125,-0.72265625,0.0539270884483104,,22.194000244140625,0.7763671875,1732,0,17.23069354891777,9.78292231084477,56.77613778616136,0.1863152075711019,0.1057825789671414,1.24609375,,
163.0990000000001,1368,,,,0.0,0.078125,-1.9609375,,1.822707200997008,22.196001052856445,0.869140625,1731,0,19.29144622758031,,50.681199156143855,,0.0944826623931982,1.244140625,,
163.1039950000001,1368,,,,-1.0,1.0078125,-1.01953125,0.0253117772265878,,22.198001861572266,0.8935546875,1731,0,19.835128616541624,4.587775443069559,23.129547237942067,0.3972965162779376,0.0918928854072037,1.244140625,,
163.110995,1368,,,,1.5625,-0.33984375,-1.94140625,,2.51786295588444,22.196001052856445,0.7470703125,1732,0,16.581973442807794,,27.69095837034935,,0.1518433836942688,1.25,,
163.116,1368,,,,-1.0625,0.30078125,-0.60546875,0.0253117772265878,,22.194000244140625,0.7763671875,1733,0,17.23069354891777,4.5936181234741325,26.659507990394555,0.5481219570729557,0.1461266169429716,1.248046875,,
163.121995,1368,,,,0.34375,-0.544921875,-0.40234375,,2.51786295588444,22.19200134277344,0.7470703125,1735,0,16.57898537814617,,27.740757173978714,,0.1518707507398732,1.25390625,,
163.12899500000012,1368,,,,0.6875,-0.4296875,-0.76171875,0.0039234243396771,,22.198001861572266,0.72265625,1736,0,16.041524782776833,0.7133406902354057,4.44683843895745,0.0,0.1569590790139708,1.25,,
163.135,1368,,,,0.125,0.1640625,-2.04296875,,2.51786295588444,22.200000762939453,0.76171875,1733,0,16.910156831145287,,4.209693292858514,,0.1488964875386026,1.248046875,,
163.14199500000012,1368,,,,-0.9375,0.82421875,-1.01171875,,,22.200000762939453,0.8251953125,1731,0,18.31933656707406,,3.88239958210599,,,1.248046875,,
163.14699500000012,1368,,,,0.15625,0.09375,-1.22265625,0.0283462933852365,2.935386246971104,22.196001052856445,0.712890625,1734,0,15.82332106307149,5.146700453317044,32.52604451873524,0.5703433245428632,0.1855101236504463,1.25390625,,
163.153,1368,,,,1.3125,-0.85546875,-0.78515625,,,22.196001052856445,0.869140625,1735,0,19.29144622758031,,26.69550819185396,,,1.2578125,,
163.159,1368,,,,-1.25,-0.05859375,0.05859375,0.0561179675606937,2.27251133746444,22.200000762939453,0.83740234375,1735,0,18.59033267013729,10.193540804253963,54.832481941694525,0.2229364046412681,0.1222415638163863,1.259765625,,
163.164,1368,,,,0.3125,-0.2109375,-0.8359375,,,22.19200134277344,0.87890625,1734,0,19.504688680171967,,52.25765840981506,,,1.25390625,,
163.168995,1368,,,,-0.65625,0.603515625,-1.58203125,0.0561179675606937,2.27251133746444,22.196001052856445,0.7177734375,1733,0,15.93169997446239,10.184729368465607,63.92744895266136,0.223129280636625,0.142640856977419,1.25390625,,
163.174,1368,,,,,,,,,22.200000762939453,0.7666015625,1732,0,17.018555272370577,,59.81934060899854,,,,,
163.18100000000013,1368,,,,1.3125,-0.23046875,-1.85546875,0.0869758984952476,,22.19200134277344,0.85205078125,1733,0,18.90871208161116,15.787324490948636,83.49233106310773,0.1439453112379707,0.1201832958086273,1.2578125,,
163.18600000000012,1368,,,,-0.25,-0.220703125,-0.60546875,,2.27251133746444,22.196001052856445,1.0498046875,1734,0,23.30146594904363,,67.77128273385675,,0.0975265394217702,1.259765625,,
163.1909950000001,1368,,,,-1.625,-0.0859375,0.109375,0.1162221175751554,,22.19200134277344,1.005859375,1735,0,22.32203260064125,21.11363613786572,94.58653033800869,0.1076324003419222,0.1018057530029392,1.265625,,
163.197,1368,,,,0.25,-0.19921875,-1.1015625,,1.5872418601237137,22.194000244140625,0.9521484375,1735,0,21.131982654333115,,99.94766874545462,,0.0751108822152212,1.259765625,,
163.21000000000012,1368,,,,-0.25,0.23828125,-2.109375,0.1066222074278862,,22.196001052856445,1.03515625,1734,0,22.97632921487093,19.357825927548216,84.2511688726121,0.0819948410562418,0.0690816120051242,1.2578125,,
163.217,1368,,,,-0.103515625,0.28515625,-1.2109375,0.10862402897264,1.5872418601237137,22.19700050354004,0.755615234375,1734,0,16.7723917379044,19.71953260936476,117.5713810976644,0.0804908458819118,0.0946341991605562,1.26171875,,
163.222,1368,,,,1.625,-0.98828125,-0.70703125,,1.5872418601237137,22.198001861572266,0.7470703125,1735,0,16.583468187600374,,119.01440584364865,,0.09571229866805,1.265625,,
163.226995,1368,,,,-1.125,-0.01953125,0.05859375,,,22.19200134277344,0.7666015625,1736,0,17.012422904372215,,116.05709851788409,,,1.267578125,,
163.23300000000012,1368,,,,1.0,-0.50390625,-1.1328125,0.0826669274212272,1.5659433795828746,22.196001052856445,0.7861328125,1736,0,17.449004733935,15.026972329356967,86.11936645379184,0.1042088416256426,0.0897439941968387,1.267578125,,
163.23900000000012,1368,,,,-0.0625,0.28125,-1.921875,,,22.196001052856445,0.82763671875,1736,0,18.370225480757654,,81.803233258449,,,1.265625,,
163.244995,1368,,,,0.375,0.244140625,-1.3984375,0.051452761137519,2.2485478603675317,22.196001052856445,0.7275390625,1736,0,16.14845779724419,9.354932054438391,57.93080783252784,0.2403596142957255,0.1392422662646619,1.265625,,
163.25,1368,,,,-1.375,0.16796875,-0.26171875,,,22.19200134277344,0.7470703125,1736,0,16.57898537814617,,56.4308734984853,,,1.26953125,,
163.255,1368,,,,1.4375,-0.98828125,-0.703125,0.051452761137519,2.2485478603675317,22.196001052856445,0.80810546875,1736,0,17.93670983519405,9.354683165262562,52.15384120730722,0.2403660092644538,0.1253601067881246,1.2734375,,
163.26,1368,,,,-1.875,0.0703125,0.14453125,,,22.196001052856445,0.8056640625,1736,0,17.8825203794986,,52.308891859777205,,,1.279296875,,
163.266,1368,,,,0.4375,-0.41015625,-0.87890625,,,22.196001052856445,0.7763671875,1736,0,17.232246911153197,,54.28994410107416,,,1.275390625,,
163.271,1368,,,,-0.3125,0.1875,-1.8203125,0.0141017996236114,2.2485478603675317,22.196001052856445,0.7470703125,1736,0,16.581973442807794,2.564199408824272,15.463777080987054,0.8769005454995126,0.135601945578004,1.271484375,,
163.27700000000013,1368,,,,-0.9375,0.98828125,-1.0078125,,,22.196001052856445,0.7666015625,1736,0,17.015489088371396,,15.070319481380166,,,1.2734375,,
163.2829950000001,1368,,,,1.25,-0.2109375,-1.83984375,0.0111541233652571,2.943531679993282,22.196001052856445,0.8544921875,1736,0,18.966309493407607,2.02797646666551,10.692520162503955,0.0,0.155197914545073,1.275390625,,
163.289,1368,,,,-1.3125,0.23046875,-0.2734375,,,22.200000762939453,0.7861328125,1736,0,17.452149037271738,,11.6193645317375,,,1.27734375,,
163.297,1368,,,,-0.09375,-0.400390625,-0.427734375,0.0372910991030321,2.569593977742967,22.200000762939453,0.849609375,1736,0,18.861328773200512,6.778185105089149,35.936943714803725,0.379097640135806,0.1362361055597538,1.28125,,
163.302,1368,,,,1.1875,-0.41015625,-1.265625,,,22.196001052856445,0.7861328125,1736,0,17.449004733935,,38.85213888814927,,,1.28515625,,
163.309,1368,,,,-0.40625,0.62890625,-1.66015625,0.0372910991030321,2.569593977742967,22.198001861572266,0.8251953125,1737,0,18.317687083035707,6.781453115359245,37.0213394552397,0.3789149514169934,0.1402793904107417,1.283203125,,
163.313995,1368,,,,1.3125,-0.03515625,-1.97265625,,,22.200000762939453,0.7666015625,1736,0,17.018555272370577,,39.82702632536606,,,1.283203125,,
163.318995,1368,,,,-1.125,0.3671875,-0.4765625,0.0692524473887604,2.569593977742967,22.194000244140625,0.80810546875,1735,0,17.935092970728874,12.584455056290086,70.16665638047516,0.2041879418893555,0.1432718515558684,1.283203125,,
163.32400000000013,1368,,,,,,,,,22.196001052856445,0.7470703125,1735,0,16.581973442807794,,75.9000684967924,,,,,
163.331,1368,,,,-0.09375,-0.376953125,-0.53125,0.0989637588000226,,22.20400047302246,0.7763671875,1736,0,17.238457398489118,17.990973018078293,104.36533039003322,0.1428268485067984,0.1490617123297924,1.291015625,,
163.336,1368,,,,1.0,-0.38671875,-1.23046875,,1.8373002063322552,22.194000244140625,0.7763671875,1736,0,17.23069354891777,,104.42819258159632,,0.1066294981752288,1.291015625,,
163.340995,1368,,,,-0.375,0.3125,-1.98046875,0.0989637588000226,,22.200000762939453,0.7763671875,1733,0,17.235352154821157,17.96311088057775,104.2224766817603,0.1022818496499288,0.1066006769010702,1.291015625,,
163.346,1368,,,,-0.6875,0.78515625,-1.36328125,,1.8373002063322552,22.200000762939453,0.8251953125,1732,0,18.31933656707406,,97.96443036385222,,0.1002929445400601,1.2890625,,
163.351995,1368,,,,0.75,-0.06640625,-1.85546875,,,22.200000762939453,0.849609375,1734,0,18.861328773200512,,95.25328948279756,,,1.287109375,,
163.3589950000001,1368,,,,0.0,-0.388671875,-0.576171875,0.1153830799068102,1.8373002063322552,22.196001052856445,0.810546875,1735,0,17.9908992908895,20.95796141693611,116.49201675843472,0.0876659790416225,0.1021238669966128,1.2890625,,
163.36400000000012,1368,,,,,,,,,22.194000244140625,0.8447265625,1736,0,18.74786153435707,,111.87327887897858,,,,,
163.369,1368,,,,-0.5625,-0.169921875,-0.517578125,0.0895239860035464,1.3618347320588076,22.196001052856445,0.869140625,1736,0,19.29144622758031,16.278614133529654,84.38254935110405,0.0836579036082553,0.0705926717983351,1.296875,,
163.376,1368,,,,-0.5625,0.46484375,-1.78515625,,,22.196001052856445,0.8154296875,1736,0,18.0992782022804,,89.92761396251636,,,1.294921875,,
163.38200000000012,1368,,,,-0.375,0.63671875,-1.19921875,0.0587441755145118,2.009364419460367,22.194000244140625,0.81787109375,1736,0,18.15183125436306,10.679589728980003,58.834778592451975,0.1881499636645947,0.1106976145438431,1.291015625,,
163.3870000000001,1368,,,,1.0,-0.140625,-1.7109375,,,22.196001052856445,0.869140625,1736,0,19.29144622758031,,55.35781194510788,,,1.2890625,,
163.39199500000012,1368,,,,-0.75,-0.0859375,-0.1953125,0.0587441755145118,2.009364419460367,22.198001861572266,0.79345703125,1735,0,17.613160656765103,10.674452465707729,60.60497984277306,0.1882405140606098,0.114083125602365,1.2890625,,
163.398,1368,,,,0.0625,-0.484375,-0.333984375,,,22.196001052856445,0.859375,1735,0,19.074688404798508,,55.94567044586493,,,1.296875,,
163.409,1368,,,,1.5625,-0.5625,-1.3203125,,,22.200000762939453,0.7861328125,1736,0,17.452149037271738,,61.19106168118129,,,1.302734375,,
163.414995,1368,,,,-0.40625,0.525390625,-1.427734375,0.0187141803908556,2.009364419460367,22.196001052856445,0.833740234375,1735,0,18.50569911999628,3.4005398858570444,18.37563587199254,0.590895706830959,0.1085808434704936,1.298828125,,
163.42099500000012,1368,,,,0.875,-0.09765625,-1.6953125,,2.71204234204638,22.196001052856445,0.87890625,1733,0,19.50820405036211,,17.406300618283822,,0.1390206056408375,1.294921875,,
163.4259950000001,1368,,,,-1.125,0.14453125,-0.1015625,,,22.200000762939453,0.7763671875,1734,0,17.235352154821157,,19.71852455472353,,,1.296875,,
163.43100000000013,1368,,,,1.4375,-1.0,-0.89453125,0.0246798626749515,2.71204234204638,22.194000244140625,0.849609375,1735,0,18.856230676174164,4.484027527926337,23.78008417977269,0.6048228573878937,0.1438273846253476,1.30078125,,
163.438,1368,,,,-2.125,0.15625,0.1015625,,,22.20400047302246,0.83984375,1736,0,18.64789102226496,,24.05764704759836,,,1.30859375,,
163.44599500000012,1368,,,,0.0625,0.1328125,-1.712890625,0.0246798626749515,2.71204234204638,22.198001861572266,0.83740234375,1736,0,18.58865878544748,4.48721240945142,24.139516794855197,0.6043935732424885,0.1458976881198959,1.306640625,,
163.451,1368,,,,-0.1875,0.5625,-1.5859375,,,22.196001052856445,0.7421875,1736,0,16.473594531416893,,27.23662890686555,,,1.302734375,,
163.456995,1368,,,,0.5625,0.015625,-1.578125,0.0556733864701722,2.7849214010917747,22.196001052856445,0.791015625,1736,0,17.5573836453259,10.121145192564422,57.64609008392237,0.2751587244433306,0.1586182461663741,1.298828125,,
163.46399500000012,1368,,,,-0.8125,0.06640625,-0.10546875,,,22.200000762939453,0.7861328125,1736,0,17.452149037271738,,57.99258562623815,,,1.298828125,,
163.4690000000001,1368,,,,-0.21875,-0.416015625,-0.560546875,0.0825375239573169,2.100812486767401,22.19200134277344,0.7861328125,1736,0,17.44586043059826,15.006984787160388,86.02031895680919,0.1399889795693539,0.1204189667299407,1.3046875,,
163.47499500000012,1368,,,,1.0625,-0.44921875,-1.1796875,,,22.196001052856445,0.80322265625,1736,0,17.82833092380315,,84.16736016270761,,,1.306640625,,
163.48,1368,,,,-0.8125,0.72265625,-1.875,0.0825375239573169,2.100812486767401,22.196001052856445,0.7763671875,1736,0,17.232246911153197,15.005051747085142,87.07542216896537,0.1400070137829082,0.1219116983176289,1.306640625,,
163.485995,1368,,,,0.125,0.58203125,-1.78125,,,22.196001052856445,0.7666015625,1736,0,17.015489088371396,,88.18256425365033,,,1.3046875,,
163.491,1368,,,,0.875,-0.16796875,-1.3828125,0.1128579550489882,,22.198001861572266,0.8251953125,1735,0,18.317687083035707,20.51044572488945,111.97071787455354,0.1024264667353407,0.1146876500971018,1.302734375,,
163.496,1368,,,,0.625,-0.498046875,-0.697265625,,2.100812486767401,22.196001052856445,0.8251953125,1735,0,18.316036025062203,,111.96219990967067,,0.1146979883580058,1.302734375,,
163.501995,1368,,,,-1.5625,0.1640625,0.12109375,,,22.200000762939453,0.83984375,1736,0,18.64453189074993,,110.03323353454996,,,1.310546875,,
163.5079950000001,1368,,,,1.375,-0.49609375,-1.1796875,0.1055618716165952,1.407204149235106,22.200000762939453,0.8056640625,1736,0,17.8857428021729,19.192618102925785,107.30679913721065,0.0733200724199575,0.0786774228389411,1.3125,,
163.5129950000001,1368,,,,-0.75,0.56640625,-1.65625,,,22.196001052856445,0.7470703125,1733,0,16.581973442807794,,115.54904410988289,,,1.310546875,,
163.519,1368,,,,0.0625,0.46484375,-1.5703125,0.0775612911284888,1.755824384202768,22.196001052856445,0.7763671875,1731,0,17.232246911153197,14.063429795041154,81.61112052044069,0.124850367925318,0.1018917842377449,1.306640625,,
163.525,1368,,,,0.4375,-0.00390625,-1.1796875,,,22.200000762939453,0.7763671875,1734,0,17.235352154821157,,81.7045866956167,,,1.30078125,,
163.530995,1368,,,,-1.0,-0.0390625,0.08203125,0.0775612911284888,1.755824384202768,22.196001052856445,0.7763671875,1735,0,17.232246911153197,14.091138197520197,81.7719144239978,0.1246048658093328,0.1018917842377449,1.30078125,,
163.53600000000012,1368,,,,1.0625,-0.9140625,-1.16015625,,,22.196001052856445,0.849609375,1735,0,18.857930582016703,,74.74340822474119,,,1.302734375,,
163.5410000000001,1368,,,,-2.0625,0.234375,0.26953125,0.0434150303394416,,22.200000762939453,0.7861328125,1736,0,17.452149037271738,7.8909205711704,45.21460683333686,0.2225119830273922,0.1006079182828966,1.310546875,,
163.54599500000012,1368,,,,0.875,-0.42578125,-1.171875,,1.755824384202768,22.196001052856445,0.7568359375,1736,0,16.798731265589595,,46.97717414645928,,0.1045212496374286,1.30859375,,
163.552,1368,,,,-1.0,0.58984375,-1.5078125,,,22.19200134277344,0.87890625,1736,0,19.504688680171967,,40.461899419416895,,,1.30859375,,
163.559,1368,,,,0.21875,0.26171875,-1.439453125,0.0142319020453524,2.473718577447625,22.196001052856445,0.83984375,1736,0,18.641172759234905,2.5871331260496317,13.878596370863823,0.9561620747459632,0.1327018750052694,1.30078125,,
163.563995,1368,,,,-0.5625,-0.13671875,-0.0703125,,,22.196001052856445,0.8251953125,1735,0,18.316036025062203,,14.120435136640753,,,1.296875,,
163.568995,1368,,,,1.25,-0.96875,-1.19140625,0.0144264319682928,2.473718577447625,22.194000244140625,0.7373046875,1735,0,16.363740414381027,2.621291722557321,16.018903112479332,0.943702128290504,0.1511707296012612,1.298828125,,
163.576,1368,,,,-1.5625,0.21484375,-0.0078125,,,22.200000762939453,0.8056640625,1736,0,17.8857428021729,,14.66242010003484,,,1.302734375,,
163.581995,1368,,,,0.125,0.271484375,-1.57421875,0.0054314289329833,2.473718577447625,22.194000244140625,0.7568359375,1736,0,16.7972169816494,0.987520954516736,5.879074822904185,0.0,0.147269549482519,1.3046875,,
163.588,1368,,,,0.5,0.49609375,-1.8828125,,,22.19200134277344,0.7666015625,1733,0,17.012422904372215,,5.794618155702092,,,1.302734375,,
163.592995,1368,,,,0.25,0.1953125,-1.375,0.0390458734122297,2.993672300681251,22.198001861572266,0.8154296875,1732,0,18.10090972110629,7.081511846477726,39.12240851751466,0.4227447987918391,0.1653879471698886,1.296875,,
163.601995,1368,,,,-0.5,0.015625,-0.296875,,,22.19200134277344,0.8154296875,1734,0,18.096016719937325,,39.18453834577604,,,1.29296875,,
163.61,1368,,,,-0.125,-0.376953125,-0.623046875,0.0683834932459514,2.361960657354422,22.19466590881348,0.8805338740348816,1735,0,19.543155155597447,12.426772651601432,63.58631732011922,0.1900703202331489,0.1208587169548168,1.298828125,,
163.615,1368,,,,1.375,-0.375,-1.73828125,0.0683834932459514,,22.19200134277344,0.83740234375,1736,0,18.583633936941624,12.431178552122317,66.89315229897474,0.1900029548647401,0.1270989659702228,1.3046875,,
163.619995,1368,,,,-0.375,0.51953125,-1.6640625,,2.361960657354422,22.200000762939453,0.91796875,1736,0,20.378906950354576,,61.00053788125529,,0.1159022249381891,1.302734375,,
163.626,1368,,,,-0.0625,0.07421875,-1.296875,,,22.196001052856445,0.7861328125,1736,0,17.449004733935,,71.23164510026302,,,1.29296875,,
163.63200000000012,1368,,,,-0.75,0.05859375,-0.1640625,0.0990489959890202,2.361960657354422,22.200000762939453,0.84228515625,1736,0,18.698731111362576,18.0014697072716,96.27107636374708,0.1312093232254431,0.126316627758722,1.29296875,,
163.6370000000001,1368,,,,0.9375,-0.92578125,-0.99609375,,,22.200000762939453,0.83984375,1736,0,18.64453189074993,,96.57615503286266,,,1.29296875,,
163.643,1368,,,,-2.0,0.29296875,0.0,0.1216752758840962,1.6496113762988047,22.196001052856445,0.751953125,1736,0,16.690352354198694,22.122956431198624,132.54936721352848,0.0745655935014391,0.0988362223451694,1.298828125,,
163.648995,1368,,,,0.9375,-0.36328125,-1.5234375,,,22.196001052856445,0.7373046875,1736,0,16.365215620025992,,135.19331727475154,,,1.298828125,,
163.655,1368,,,,-1.0,0.7421875,-1.27734375,0.1019970171304342,1.6496113762988047,22.196001052856445,0.771484375,1736,0,17.123867999762297,18.54720841872897,108.3120263423336,0.0889412217222418,0.0963340395009879,1.298828125,,
163.6619950000001,1368,,,,0.46875,0.138671875,-1.521484375,,,22.196001052856445,0.7763671875,1736,0,17.232246911153197,,107.6231788266214,,,1.29296875,,
163.6669950000001,1368,,,,0.0,-0.421875,-0.1015625,0.1019970171304342,1.6496113762988047,22.196001052856445,0.6982421875,1736,0,15.498184328898787,18.544055644412893,119.65308484449112,0.0889563430961669,0.1064390086794132,1.287109375,,
163.672,1368,,,,1.125,-0.9453125,-0.75390625,,,22.200000762939453,0.7568359375,1736,0,16.801758389919996,,110.36378096657596,,,1.2890625,,
163.679,1368,,,,-1.25,0.0859375,-0.14453125,,,22.196001052856445,0.6982421875,1736,0,15.498184328898787,,119.64230449517464,,,1.291015625,,
163.6849950000001,1368,,,,1.375,-0.36328125,-1.60546875,0.0646582346159877,1.505680070363386,22.198001861572266,0.78125,1736,0,17.342188954353333,11.755248741508884,67.78411175457765,0.1280857686189734,0.0868218005423947,1.29296875,,
163.6909950000001,1368,,,,-1.125,0.828125,-1.2421875,,,22.200000762939453,0.80078125,1736,0,17.77734436094761,,66.13260277405617,,,1.29296875,,
163.697,1368,,,,0.21875,0.251953125,-1.5703125,,2.217384594187696,22.200000762939453,0.849609375,1736,0,18.861328773200512,,62.31986139697171,,0.1175624803984282,1.2890625,,
163.702,1368,,,,-0.625,-0.15234375,-0.01171875,0.0310700753018008,,22.196001052856445,0.7861328125,1735,0,17.449004733935,5.64657214030934,32.36042528733934,0.3926956991053725,0.127077998315589,1.28515625,,
163.708,1368,,,,0.8125,-0.859375,-0.875,,2.217384594187696,22.194000244140625,0.9912109375,1735,0,21.998935788869854,,25.6626838704472,,0.1007950846108455,1.283203125,,
163.71399500000012,1368,,,,-1.8125,0.1875,-0.1875,0.0051568181484479,,22.19200134277344,1.0595703125,1736,0,23.51398579776287,0.9375464421604468,3.98718639291534,0.0,0.0943006691106642,1.2890625,,
163.7190000000001,1368,,,,0.8125,-0.3203125,-1.44140625,,2.217384594187696,22.19000244140625,0.9521484375,1736,0,21.128176152706143,,4.438196905584801,,0.1049491720516391,1.287109375,,
163.7240000000001,1368,,,,-1.125,0.890625,-1.328125,,,22.196001052856445,0.7763671875,0,0,17.232246911153197,,5.441600651677047,,,1.2890625,,
163.7289950000001,1368,,,,0.8125,0.0703125,-1.94921875,0.0219399716345291,,22.200000762939453,0.8056640625,1736,0,17.8857428021729,3.989662922838345,22.306386527897796,0.5557824400388677,0.1239749793292516,1.2890625,,
163.735,1368,,,,-0.0625,0.08984375,-1.30078125,,2.902568103897581,22.200000762939453,0.7373046875,1737,0,16.368164625018835,,24.374716290754066,,0.1773300898660921,1.28125,,
163.741,1368,,,,0.0,-0.17578125,-0.1328125,0.058499059875785,,22.200000762939453,0.7666015625,1737,0,17.018555272370577,10.637853528075452,62.507383017087726,0.2728527983805299,0.1705531437565599,1.27734375,,
163.746995,1368,,,,-0.03125,-0.37890625,-0.6640625,,2.6136094047335208,22.196001052856445,0.7568359375,1736,0,16.798731265589595,,63.32018884376504,,0.1555837380461713,1.279296875,,
163.75399500000012,1368,,,,1.3125,-0.40234375,-1.57421875,0.058499059875785,,22.200000762939453,0.7666015625,1736,0,17.018555272370577,10.635681335454874,62.49461934481464,0.2457397248280511,0.1535741056102855,1.28125,,
163.76,1368,,,,-1.1875,0.89453125,-1.09765625,,2.6136094047335208,22.196001052856445,0.7763671875,1736,0,17.232246911153197,,61.72686827477472,,0.151669681743123,1.283203125,,
163.764995,1368,,,,1.125,0.0234375,-2.18359375,,,22.196001052856445,0.6884765625,1737,0,15.281426506116986,,69.62005615057049,,,1.28515625,,
163.771,1368,,,,-0.25,-0.09375,-0.4609375,0.0887253067049572,2.6136094047335208,22.200000762939453,0.7568359375,1739,0,16.801758389919996,16.156774621497547,96.16121269301551,0.161765542069019,0.1555557069729989,1.279296875,,
163.775995,1368,,,,0.5625,-0.90234375,-0.7109375,,,22.19200134277344,0.7763671875,1740,0,17.229141667485237,,93.82774460835417,,,1.27734375,,
163.780995,1368,,,,-1.625,0.171875,-0.2109375,0.1117999527618491,1.8971336773975391,22.196001052856445,0.791015625,1740,0,17.5573836453259,20.376043647308222,116.05398651030048,0.0931060862567478,0.1080533247846749,1.28125,,
163.788,1368,,,,0.75,-0.22265625,-1.47265625,,,22.196001052856445,0.7373046875,1739,0,16.365215620025992,,124.37424460818094,,,1.279296875,,
163.793995,1368,,,,-0.1875,0.478515625,-1.498046875,0.1070750191034026,1.8971336773975391,22.196001052856445,0.76904296875,1738,0,17.069678544066846,19.483918014841123,114.14343840478138,0.0973692085930802,0.1111405626356656,1.283203125,,
163.80000000000013,1368,,,,,,,,,22.200000762939453,0.7080078125,1737,0,15.717773977667092,,123.91978768135289,,,,,
163.8099950000001,1368,,,,-0.21875,-0.041015625,-0.560546875,0.1094876788966437,1.8971336773975391,22.196001052856445,0.7080078125,1737,0,15.714942151680589,19.916423035445675,126.73557969995946,0.0952547389669907,0.1207216456214988,1.27734375,,
163.8159950000001,1368,,,,-0.0625,-0.326171875,-0.72265625,0.0757563160225709,1.3373339572691438,22.20000267028809,0.7080078125,1737,0,15.717775328084826,13.783039118821012,87.69077576896782,0.097027509371499,0.0850841756771754,1.275390625,,
163.822,1368,,,,1.0625,-0.23828125,-1.796875,,,22.19200134277344,0.859375,1737,0,19.071251153945923,,72.24050341625087,,,1.2734375,,
163.827995,1368,,,,-1.1875,1.078125,-1.12890625,0.0444192035921394,,22.19200134277344,0.927734375,1736,0,20.58828249573708,8.076477101808829,39.22851312867458,0.165583823294643,0.0649560718601003,1.27734375,,
163.833995,1368,,,,1.4375,0.11328125,-2.375,,1.992686699077228,22.196001052856445,1.00830078125,1736,0,22.380245202220976,,36.08388880363505,,0.0890377509751089,1.28125,,
