Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Thrust (N)
20.108495,1304,,,,0.125,0.037109375,-1.1328125,0.006193428,64.29567952,22.19799995,0.513916016,1320,0,11.40790769,0.855909893,7.502777159,75.11968266,5.636062393,0.666015625,,0.630525226
20.13365,1304,,,,-0.224609375,0.037109375,-0.9921875,0.084600634,75.08913347,22.1970005,0.52734375,1321,0,11.70544948,11.70059147,99.95849782,6.41755023,6.414886807,0.66796875,,0.736372851
20.15737,1304,,,,-0.037109375,-0.21875,-0.818359375,0.039648772,114.9102022,22.19650078,0.502929688,1320,0,11.1632792,5.478713108,49.07799053,20.9739404,10.29358848,0.6640625,,1.126884134
20.18128,1304,,,,-0.0625,0.203125,-1.14453125,0.003255485,26.25949465,22.19549942,0.541992188,1320,0,12.02978728,0.450087926,3.741445423,58.34303289,2.182872734,0.6640625,,0.257517673
20.205865,1304,,,,-0.037109375,-0.25390625,-0.853515625,0.085416745,108.503665,22.1989994,0.511474609,1322,0,11.35422455,11.82250469,104.1242811,9.177722304,9.556237374,0.666015625,,1.064057466
20.230935,1304,,,,0.0234375,0.1328125,-1.263671875,0.028681296,66.3440884,22.19799995,0.531005859,1321,0,11.78726804,3.967988795,33.66334574,16.71982756,5.628453359,0.666015625,,0.650613255
20.257325,1304,,,,-0.0625,-0.14453125,-0.9609375,0.034232776,65.63987865,22.19300079,0.5078125,1321,0,11.26988322,4.736019845,42.02368165,13.8597136,5.82436192,0.669921875,,0.643707316
20.27993,1304,,,,-0.111328125,0.1640625,-1.126953125,0.062901065,96.18442323,22.1970005,0.504150391,1321,0,11.19062647,8.702200832,77.76330353,11.05288479,8.595088349,0.669921875,,0.943246974
20.301945,1304,,,,-0.01171875,0.056640625,-1.078125,0.030193374,71.82164448,22.19650078,0.506591797,1325,0,11.24456521,4.18860701,37.25005752,17.14690452,6.387231798,0.681640625,,0.70432973
20.32708,1304,,,,-0.09375,-0.021484375,-1.06640625,0.027449353,56.80846823,22.19599915,0.500837028,1322,0,11.11657825,3.798874459,34.17305555,14.95402621,5.110247684,0.6796875,,0.557100765
20.34993,1304,,,,-0.041015625,0.009765625,-1,0.084169659,90.7079744,22.1989994,0.482177734,1324,0,10.70386324,11.6703502,109.0293284,7.772515208,8.474321129,0.6796875,,0.889541357
20.37384,1304,,,,0.015625,-0.087890625,-0.9140625,0.006514722,84.00912372,22.19600105,0.500837028,1322,0,11.1165792,0.902059407,8.114541272,93.13036707,7.557102073,0.67578125,,0.823848073
20.40103,1304,,,,-0.173828125,-0.001953125,-0.98046875,0.036564595,51.47817614,22.1969986,0.491943359,1323,0,10.91966606,5.067620932,46.40820429,10.15825312,4.71426286,0.673828125,,0.504828456
20.428725,1304,,,,0,-0.099609375,-0.88671875,0.082433656,123.7438271,22.19688988,0.487196177,1322,0,10.81423989,11.41523831,105.5574726,10.8402316,11.4426745,0.673828125,,1.213512402
20.45305,1304,,,,0.037109375,0.0546875,-1.142578125,0.003134155,34.28261399,22.19599915,0.491536468,1324,0,10.91014303,0.434629184,3.983716644,78.87784639,3.142269895,0.671875,,0.336197596
20.476545,1304,,,,0,-0.25,-0.896484375,0.055899733,86.97876298,22.19650078,0.494384766,1323,0,10.97361183,7.743057249,70.5606993,11.23312926,7.926174562,0.669921875,,0.852970286
20.49991,1304,,,,-0.037109375,0.15625,-1.263671875,0.053945508,95.40713511,22.19599915,0.505022347,1323,0,11.20947558,7.475702245,66.69091868,12.76229737,8.511293362,0.669921875,,0.935624382
20.525905,1304,,,,-0.0234375,-0.11328125,-0.947265625,0.016918022,69.84299223,22.19656944,0.502232134,1324,0,11.14783045,2.345577185,21.04066075,29.77646299,6.265164559,0.67578125,,0.68492578
20.55179,1304,,,,-0.0859375,0.01953125,-1.046875,0.048854434,75.20539451,22.19839859,0.498046875,1325,0,11.05584305,6.776475153,61.29315624,11.09801081,6.802321106,0.677734375,,0.737512982
20.576,1304,,,,0,0.087890625,-1.13671875,0.06334249,84.90820914,22.19657326,0.484095991,1324,0,10.74527212,8.781760015,81.72673448,9.668700693,7.901913343,0.681640625,,0.832665089
20.6009,1304,,,,0.25,-0.11328125,-1.146484375,0.000203323,64.52598711,22.19600105,0.489501953,1324,0,10.86498587,0.028183088,0.259393696,0,5.938892871,0.681640625,,0.632783771
20.627785,1304,,,,-0.287109375,0.08984375,-1.07421875,0.067985994,73.79586775,22.19600105,0.504150391,1324,0,11.1901226,9.423567152,84.213261,7.830990808,6.594732728,0.6875,,0.723690246
20.652565,1304,,,,-0.03125,0.080078125,-0.984375,0.054831931,118.4445379,22.19511032,0.498046875,1324,0,11.05420534,7.603863721,68.78706781,15.57688858,10.71488491,0.689453125,,1.161544128
20.67892,1304,,,,0,0.068359375,-1.267578125,-0.000808771,19.92603583,22.19485855,0.506417394,1327,0,11.23986242,0.112389697,0.999920573,0,1.772800688,0.689453125,,0.195407659
20.70178,1304,,,,-0.037109375,-0.03125,-0.935546875,0.073375454,103.8842261,22.19555473,0.509982646,1325,0,11.31934772,10.18430395,89.97253374,10.20042476,9.177580608,0.6875,,1.018756246
20.727265,1304,,,,0.07421875,0.1796875,-1.244140625,0.039667598,76.99138561,22.19771385,0.495256692,1326,0,10.99356634,5.507367715,50.09627946,13.97970675,7.003312961,0.681640625,,0.755027572
20.75295,1304,,,,-0.0859375,-0.248046875,-0.87109375,0.021926182,66.94421684,22.19688797,0.492621541,1324,0,10.93466516,3.040557094,27.80658621,22.01708923,6.122200898,0.6796875,,0.656498504
20.779795,1304,,,,-0.11328125,0.140625,-1.091796875,0.059732334,92.58033085,22.1970005,0.489501953,1325,0,10.8654751,8.289515524,76.2922509,11.16836449,8.52059666,0.6796875,,0.907902902
20.804285,1304,,,,-0.099609375,0.0625,-1.0625,0.043954021,78.79841442,22.19600105,0.502929688,1327,0,11.16302787,6.107258317,54.70969334,12.90242042,7.058874645,0.681640625,,0.772748471
20.828465,1304,,,,0.1875,-0.076171875,-1.091796875,0.01291262,60.30294307,22.1950016,0.498046875,1326,0,11.05415119,1.792699031,16.21742819,33.63807423,5.455230532,0.681640625,,0.591369857
20.85122,1304,,,,-0.2734375,0.0546875,-1.015625,0.083124444,91.2726709,22.1970005,0.504150391,1327,0,11.19062647,11.55534534,103.2591461,7.898740213,8.156171695,0.685546875,,0.895079138
20.87759,1304,,,,0.25,-0.033203125,-1.08203125,0.024258617,100.0996523,22.19657326,0.485491067,1324,0,10.77623804,3.363892163,31.21583015,29.75709312,9.288923646,0.68359375,,0.981642255
20.90042,1304,,,,-0.2734375,0.05859375,-1.015625,0.00749889,39.90079058,22.19644547,0.500217021,1328,0,11.10303982,1.043091418,9.394647189,38.25243875,3.593681661,0.689453125,,0.391293088
20.925695,1304,,,,0.0625,0.01171875,-1.01171875,0.084768923,117.9019864,22.19771385,0.511997759,1325,0,11.36517975,11.75851472,103.4608777,10.02694551,10.37396583,0.689453125,,1.156223515
20.9492,1304,,,,0.05078125,0.060546875,-1.16015625,0.02376753,53.17226565,22.19650078,0.522460938,1327,0,11.59680461,3.303850054,28.48931379,16.09403114,4.585079033,0.6953125,,0.521441799
20.9763,1304,,,,-0.203125,-0.140625,-0.76953125,0.038179909,76.57948934,22.19828606,0.486886173,1325,0,10.80803856,5.299422339,49.03223015,14.45053525,7.085419703,0.69921875,,0.750988249
21.002535,1304,,,,-0.05078125,0.08984375,-1.193359375,0.051650894,98.19518569,22.19911194,0.508897543,1326,0,11.29707352,7.171481607,63.48087931,13.69245451,8.692090522,0.701171875,,0.962965818
21.026355,1304,,,,-0.0234375,0.033203125,-1.03515625,0.029266535,70.23717253,22.1942215,0.495876729,1327,0,11.00559797,4.06599772,36.94481419,17.2742774,6.381949688,0.705078125,,0.688791368
21.048215,1304,,,,0.1484375,-0.0625,-1.12890625,0.025358728,63.32240849,22.19600105,0.478515625,1326,0,10.62113332,3.522285735,33.16299334,17.97764669,5.961925776,0.703125,,0.620980697
21.075855,1304,,,,-0.21875,0.125,-1.0546875,0.085006601,92.10753593,22.19714355,0.474330366,1329,0,10.52877922,11.82820604,112.3416665,7.787109527,8.748168616,0.701171875,,0.903266367
21.099385,1304,,,,0.134765625,-0.025390625,-1.138671875,0.006443924,78.23371792,22.19911003,0.509982646,1327,0,11.32116086,0.895736311,7.912053558,87.34012117,6.910397165,0.697265625,,0.76721069
21.124755,1304,,,,-0.25,0.1484375,-1.10546875,0.028146257,56.5980911,22.1970005,0.484619141,1326,0,10.75709131,3.90923459,36.34100035,14.4780493,5.261467945,0.697265625,,0.55503767
21.14742,1304,,,,-0.009765625,-0.001953125,-1.029296875,0.07954084,127.743207,22.19714355,0.495256692,1328,0,10.99328389,11.06337963,100.6376233,11.54649043,11.62011354,0.693359375,,1.252732921
21.16944,1304,,,,-0.0625,-0.01171875,-1.193359375,0.047860847,31.65622163,22.19485664,0.502232134,1327,0,11.14697022,6.653026283,59.68461519,4.758168731,2.839894697,0.69140625,,0.310441486
21.19547,1304,,,,0.296875,-0.095703125,-1.103515625,0.006051346,90.52195673,22.19550133,0.501708984,1326,0,11.13568243,0.840582503,7.548549529,0,8.128999485,0.6875,,0.887717147
21.217865,1304,,,,-0.134765625,0.09765625,-1.033203125,0.082082408,90.52195673,22.19799995,0.485839844,1329,0,10.78467283,11.4255548,105.9425258,7.922762468,8.393574674,0.69140625,,0.887717147
21.25234,1304,,,,-0.078125,-0.1875,-0.90234375,0.037240609,102.7636911,22.19649887,0.498046875,1326,0,11.0548969,5.169964444,46.76628368,19.87705955,9.295762056,0.69140625,,1.007767551
21.279805,1304,,,,-0.1328125,0.0546875,-1.033203125,0.024694446,62.90350887,22.19563484,0.509588063,1326,0,11.31063056,3.430106644,30.32639626,18.33864524,5.561450224,0.69140625,,0.616872695
21.30351,1304,,,,0,-0.130859375,-1.021484375,0.071077602,86.71966694,22.19866562,0.493706584,1329,0,10.95962737,9.892038432,90.25889382,8.766612416,7.912647392,0.69921875,,0.850429422
21.33156,1304,,,,0.21875,-0.029296875,-0.998046875,0.005362318,65.20362292,22.19550133,0.493164063,1327,0,10.9460236,0.745281169,6.808693235,87.48862263,5.95683193,0.697265625,,0.639429109
21.355315,1304,,,,-0.1875,-0.0234375,-0.923828125,0.047736017,72.79048652,22.19499969,0.496826172,1328,0,11.02705673,6.639242407,60.20865375,10.96367357,6.60108026,0.701171875,,0.713830825
21.38038,1304,,,,-0.048828125,-0.13671875,-0.8125,0.073339179,123.4581571,22.19550133,0.506591797,1326,0,11.2440589,10.18677461,90.59695169,12.11945506,10.97985685,0.701171875,,1.210710936
21.40417,1304,,,,0.0234375,0.099609375,-1.224609375,-0.000138927,14.93899063,22.1970005,0.506591797,1328,0,11.24481837,0.019326057,0.171866329,0,1.328522182,0.69921875,,0.146501452
21.42766,1304,,,,-0.125,-0.20703125,-0.8125,0.057927807,102.7858361,22.19799995,0.483398438,1329,0,10.73047849,8.062922167,75.14037861,12.74796333,9.578867908,0.69921875,,1.00798472
21.457845,1304,,,,-0.125,0.173828125,-1.125,0.049159947,84.71997697,22.19828606,0.493861616,1328,0,10.96288142,6.83594844,62.35539891,12.39330251,7.72789322,0.6953125,,0.830819162
21.48413,1304,,,,-0.03125,-0.009765625,-1.0546875,0.015119222,68.35706535,22.19639969,0.500976563,1328,0,11.11987602,2.102347212,18.9062109,32.51464124,6.147286647,0.69140625,,0.670353815
21.509065,1304,,,,0.1484375,-0.001953125,-1.1015625,0.045219873,100.4694732,22.19499969,0.506591797,1329,0,11.24380478,6.294633763,55.98312927,15.96113085,8.935540519,0.685546875,,0.985268959
21.53202,1304,,,,-0.224609375,0.02734375,-1.08203125,0.059262801,37.71729743,22.19600105,0.491943359,1328,0,10.91917532,8.244390609,75.50378454,4.574904225,3.454225829,0.68359375,,0.369880335
21.55835,1304,,,,0.037109375,0.02734375,-0.994140625,0.004302078,61.6449277,22.1970005,0.499267578,1327,0,11.08224268,0.597948455,5.395554604,0,5.562495738,0.681640625,,0.60453023
21.582715,1304,,,,0.048828125,0.095703125,-1.189453125,0.066132743,85.57255796,22.19849968,0.509033203,1329,0,11.2997734,9.205724244,81.46821994,9.295581282,7.572944604,0.6796875,,0.839180126
21.606365,1304,,,,-0.09375,-0.212890625,-0.8828125,0.055338021,108.7361871,22.19799995,0.477294922,1329,0,10.59499265,7.700549879,72.68103085,14.12057435,10.262979,0.6796875,,1.066337729
21.6308,1304,,,,0.0234375,0.04296875,-1.109375,3.38E-05,29.52366189,22.19750023,0.494384766,1329,0,10.97410595,0.004700497,0.042832616,0,2.690302247,0.681640625,,0.289528219
21.65446,1304,,,,-0.048828125,-0.2890625,-0.796875,0.066440515,112.3214563,22.19942856,0.482700884,1328,0,10.7156838,9.242176532,86.24905986,12.15313902,10.48196815,0.68359375,,1.101497209
21.679075,1304,,,,-0.037109375,0.09375,-1.173828125,0.04264984,66.02520097,22.19449997,0.479736328,1328,0,10.64750792,5.931037006,55.70352284,11.13215124,6.201000409,0.685546875,,0.647486037
21.704545,1304,,,,-0.048828125,-0.2421875,-1.037109375,0.018025207,65.23019687,22.1970005,0.515136719,1329,0,11.43449001,2.508000897,21.93364895,26.00884112,5.704687908,0.689453125,,0.63968971
21.728885,1304,,,,-0.109375,-0.09765625,-0.9453125,0.054497396,96.96835485,22.1970005,0.485839844,1330,0,10.78418726,7.587650462,70.35903849,12.77976039,8.991716533,0.689453125,,0.950934717
21.752485,1304,,,,-0.01171875,0.048828125,-1,0.048690118,74.63848351,22.19799995,0.466308594,1329,0,10.35111814,6.777442886,65.47546645,11.01277942,7.210668691,0.697265625,,0.731953484
21.77657,1304,,,,0.162109375,-0.109375,-1.0703125,0.007129775,58.28996612,22.19799995,0.489501953,1330,0,10.86596433,0.992747511,9.136303792,58.7158018,5.364454026,0.6953125,,0.571629296
21.79915,1304,,,,-0.298828125,0.08203125,-1.02734375,0.077607982,94.91773147,22.19542885,0.471540183,1328,0,10.46603658,10.79636759,103.1562188,8.791635767,9.069119028,0.703125,,0.930824971
21.826075,1304,,,,0.0625,0.1015625,-1.08203125,0.037091522,93.0309808,22.1970005,0.498046875,1327,0,11.05514674,5.152659052,46.60868983,18.05494597,8.415173767,0.703125,,0.912322268
21.848895,1304,,,,-0.111328125,0.0546875,-1.095703125,0.001430996,43.47941626,22.1970005,0.548095703,1330,0,12.1660806,0.199354056,1.63860542,0,3.573822802,0.703125,,0.426387417
21.873945,1304,,,,0,-0.07421875,-0.923828125,0.071427219,121.2458755,22.19428635,0.608956456,1328,0,13.51535396,9.931615719,73.48394831,12.20807157,8.970973002,0.703125,,1.189015865
21.90096,1304,,,,0.099609375,0.10546875,-1.22265625,0.059001916,49.1197378,22.19777679,0.487196177,1331,0,10.814672,8.226173121,76.06493403,5.971152939,4.541953544,0.701171875,,0.481700077
21.924485,1304,,,,-0.048828125,-0.30859375,-0.794921875,0.033440837,76.22074097,22.19650078,0.495605469,1330,0,11.00070717,4.658748261,42.34953433,16.36077691,6.928712834,0.697265625,,0.747470129
21.946715,1304,,,,-0.1484375,0.08984375,-1.107421875,0.05841519,96.9417809,22.19799995,0.474853516,1330,0,10.54079832,8.134522789,77.17179045,11.91732858,9.196815836,0.697265625,,0.950674116
21.969835,1304,,,,0.03125,-0.21484375,-0.818359375,0.073553203,67.95181257,22.19714355,0.479910702,1330,0,10.65264673,10.24053373,96.13135571,6.635573339,6.37886661,0.6953125,,0.666379643
21.99853,1304,,,,-0.0625,0.1953125,-1.197265625,0.000684886,18.2408043,22.19771385,0.489676327,1329,0,10.86969498,0.095332754,0.877050868,0,1.678133963,0.697265625,,0.178881183
22.02439,1304,,,,-0.125,0.029296875,-1.029296875,0.060883124,96.45902075,22.19759941,0.479492188,1332,0,10.6435755,8.492449988,79.78944659,11.35820887,9.062651997,0.69921875,,0.945939856
22.048345,1304,,,,0.26171875,-0.150390625,-1.125,0.024103802,79.23024116,22.19549942,0.476074219,1329,0,10.56670505,3.355480615,31.75522172,23.61218861,7.498102844,0.697265625,,0.776983244
22.079575,1304,,,,-0.236328125,-0.017578125,-1.005859375,0.002873162,53.43579069,22.19549942,0.474853516,1331,0,10.53961093,0.40048123,3.799772422,0,5.069996515,0.69921875,,0.524026097
22.101975,1304,,,,0,-0.0859375,-0.873046875,0.077529434,126.5429502,22.19999886,0.477539063,1330,0,10.60136664,10.79967584,101.8706003,11.71729152,11.93647521,0.701171875,,1.240962423
22.12917,1304,,,,-0.01171875,0.064453125,-1.16796875,0.025378681,34.75651615,22.19485855,0.496651798,1329,0,11.02311642,3.53317162,32.05238416,9.837200083,3.153057161,0.703125,,0.340844989
22.15435,1304,,,,-0.07421875,-0.134765625,-0.876953125,0.030195778,86.29669819,22.19688988,0.476345479,1331,0,10.57338815,4.208604103,39.80374165,20.50482679,8.161688283,0.708984375,,0.846281515
22.1773,1304,,,,-0.111328125,0.046875,-1.015625,0.061293429,96.96392586,22.1950016,0.487060547,1331,0,10.81030962,8.540141498,78.99997132,11.35390156,8.969578974,0.708984375,,0.950891284
22.199815,1304,,,,-0.037109375,0.068359375,-1.06640625,0.034021118,68.86639945,22.19771385,0.514787972,1330,0,11.4271161,4.739354169,41.47463043,14.53075609,6.026577386,0.712890625,,0.675348676
22.22953,1304,,,,0.015625,-0.05078125,-1.109375,0.019949049,71.42303519,22.19649887,0.459594727,1330,0,10.20139383,2.778271153,27.23423092,25.70772659,7.001301624,0.7109375,,0.700420708
22.25135,1304,,,,-0.072265625,0.013671875,-1.083984375,0.078381643,89.80667449,22.19644547,0.500217021,1329,0,11.10303982,10.90887809,98.25127414,8.232439099,8.088476307,0.7109375,,0.880702624
22.27833,1304,,,,0.0625,0.001953125,-1.02734375,0.011347635,66.86892398,22.19714355,0.482700884,1330,0,10.71458082,1.580524844,14.75115891,42.3080499,6.240927674,0.7109375,,0.655760133
22.30385,1304,,,,-0.0859375,-0.068359375,-0.990234375,0.014378,64.87587749,22.19644547,0.482855916,1331,0,10.71768501,2.004665243,18.70427468,32.3624494,6.053161429,0.7109375,,0.636215024
22.328095,1304,,,,-0.0859375,-0.068359375,-0.798828125,0.076626812,131.44363,22.19499969,0.502929688,1330,0,11.16252426,10.66952346,95.58342912,12.31954083,11.77543958,0.708984375,,1.289021674
22.352855,1304,,,,0.0625,0.189453125,-1.259765625,0.020295003,22.12945944,22.19750023,0.494384766,1330,0,10.97410595,2.827464397,25.76487242,7.826609404,2.016515928,0.70703125,,0.217015863
22.37783,1304,,,,-0.125,-0.171875,-0.892578125,0.035184645,93.28564785,22.1970005,0.489501953,1331,0,10.8654751,4.905647642,45.14894744,19.01596989,8.585510251,0.705078125,,0.914819698
22.40263,1304,,,,-0.01171875,0.119140625,-1.2109375,0.059795875,94.28438559,22.19650078,0.48828125,1329,0,10.83813515,8.324080101,76.80361971,11.3267033,8.699318132,0.69921875,,0.92461397
22.427955,1304,,,,-0.037109375,0.0390625,-1.044921875,0.028776466,67.9296676,22.19650078,0.491943359,1332,0,10.91942116,4.012541225,36.74683086,16.92933824,6.22099529,0.697265625,,0.666162475
22.44976,1304,,,,0.0234375,-0.123046875,-1.0078125,0.026344437,79.87355227,22.19600105,0.495605469,1330,0,11.00045951,3.668566654,33.34921284,21.77241408,7.260928712,0.69140625,,0.783291971
22.47494,1304,,,,-0.111328125,-0.056640625,-1.0078125,0.076514487,85.70985672,22.19828606,0.471540183,1329,0,10.46738387,10.65157976,101.7597128,8.046680274,8.188278735,0.69140625,,0.840526566
22.501275,1304,,,,0.111328125,-0.0703125,-1.0234375,0.009724228,62.51079567,22.19600105,0.477294922,1329,0,10.59403859,1.353018092,12.77150429,46.20100501,5.900563335,0.6875,,0.613021494
22.527555,1304,,,,-0.25,-0.03125,-0.95703125,0.024708113,72.77277056,22.1970005,0.535888672,1331,0,11.89512112,3.443797098,28.95134117,21.13155,6.117867134,0.6875,,0.71365709
22.555255,1304,,,,0.01171875,-0.001953125,-0.96875,0.078262385,121.4119627,22.19599915,0.475260407,1331,0,10.54887958,10.90531745,103.3789169,11.13328092,11.50946522,0.6875,,1.190644624
22.581465,1304,,,,0.08203125,0.02734375,-1.193359375,0.014377914,15.68306132,22.19688988,0.486111104,1331,0,10.79015465,2.003718329,18.5698759,7.826979018,1.453460291,0.69140625,,0.153798293
22.60575,1304,,,,-0.099609375,-0.01953125,-0.98828125,0.03973456,95.469141,22.19600105,0.478515625,1329,0,10.62113332,5.531196627,52.07727332,17.26012424,8.988602078,0.69921875,,0.936232452
22.63233,1304,,,,-0.111328125,0.033203125,-1.04296875,0.05845095,82.76679142,22.1970005,0.480957031,1331,0,10.67580346,8.146248265,76.30571593,10.16011159,7.752745888,0.69921875,,0.811664955
22.65832,1304,,,,0,-0.123046875,-1.017578125,0.023701659,61.3038953,22.19333458,0.48828125,1331,0,10.83658915,3.303805619,30.48750463,18.55553939,5.657120931,0.70703125,,0.601185845
22.682545,1304,,,,0.01171875,0.01171875,-0.943359375,0.032288434,124.671701,22.19650078,0.523681641,1330,0,11.62389994,4.498671648,38.70191304,27.71300302,10.72546233,0.70703125,,1.222611737
22.712315,1304,,,,-0.109375,-0.03515625,-1.033203125,0.07239286,39.2054388,22.19650078,0.495605469,1331,0,11.00070717,10.09086423,91.72923221,3.885240939,3.563901683,0.7109375,,0.384474016
22.735275,1304,,,,-0.04296875,-0.0234375,-0.998046875,0.021677957,82.03379321,22.19777679,0.494791657,1330,0,10.98327476,3.018889544,27.48624259,27.1734994,7.468973966,0.7109375,,0.804476698
22.75883,1304,,,,0.078125,0.291015625,-1.28125,0.01466475,96.42358881,22.19949913,0.500488281,1330,0,11.11058916,2.042994633,18.38781547,47.19718165,8.678530669,0.712890625,,0.945592387
22.78415,1304,,,,-0.0625,-0.201171875,-0.9140625,0.072482734,68.57630046,22.19485855,0.475725442,1331,0,10.5586589,10.10383938,95.69244997,6.787152672,6.494792674,0.71484375,,0.672503777
22.80859,1304,,,,-0.13671875,0.09765625,-1.119140625,0.005804161,67.76247315,22.19644547,0.480685771,1331,0,10.66951549,0.808890213,7.581320949,83.7721511,6.35103564,0.71484375,,0.664522857
22.833035,1304,,,,-0.07421875,-0.05859375,-0.93359375,0.07340786,90.20306929,22.1969986,0.485839844,1332,0,10.78418633,10.2408292,94.96153797,8.808180232,8.364383416,0.7109375,,0.884589929
22.85614,1304,,,,0.01171875,-0.12890625,-0.994140625,0.012756936,71.2204088,22.19714355,0.486886173,1331,0,10.80748229,1.778374035,16.45502614,40.04804804,6.589916772,0.70703125,,0.698433622
22.8834,1304,,,,-0.140625,0.037109375,-0.966796875,0.019251749,59.31527781,22.19750023,0.480957031,1331,0,10.67604381,2.683765367,25.13820114,22.10151399,5.555923042,0.705078125,,0.581684169
22.90693,1304,,,,0.14453125,-0.00390625,-1.13671875,0.03779116,130.7792812,22.19549942,0.490722656,1330,0,10.89183443,5.263121939,48.32172185,24.84823318,12.00709412,0.701171875,,1.282506638
22.93229,1304,,,,-0.25,0.015625,-1.0703125,0.065114739,27.23830192,22.19750023,0.490722656,1331,0,10.89281627,9.07321166,83.29537038,3.002057369,2.500574804,0.697265625,,0.267116494
22.957295,1304,,,,-0.01171875,0.0234375,-0.96484375,0.009696066,90.64818301,22.1970005,0.48828125,1329,0,10.83837915,1.349696074,12.45293281,67.16192243,8.363629075,0.6953125,,0.888955004
22.981105,1304,,,,0.0625,0.06640625,-1.154296875,0.04373262,96.0914144,22.19799995,0.487060547,1332,0,10.81177,6.101585448,56.43465825,15.74859767,8.887667276,0.6953125,,0.942334869
23.004505,1304,,,,-0.0234375,-0.26953125,-0.783203125,0.071948368,68.02267644,22.19600105,0.482177734,1331,0,10.7024175,10.02863743,93.70441242,6.782843322,6.35582348,0.69140625,,0.66707458
23.02638,1304,,,,-0.0625,0.107421875,-1.1875,0.005268191,34.51070709,22.19542885,0.491071433,1331,0,10.89954105,0.734449632,6.738353738,46.98852801,3.166253234,0.69140625,,0.338434426
23.05367,1304,,,,-0.0625,-0.2421875,-0.763671875,0.04989189,115.9798038,22.19600105,0.489676327,1330,0,10.86885626,6.947861683,63.92449691,16.69287748,10.67083795,0.693359375,,1.137373343
23.082895,1304,,,,0.037109375,0.18359375,-1.2578125,0.048808421,59.16912107,22.19599915,0.490451396,1331,0,10.88605876,6.802586559,62.48897523,8.698032808,5.435311566,0.693359375,,0.580250861
23.10684,1304,,,,-0.15625,0.056640625,-1.00390625,0.015964159,68.58515845,22.19639969,0.564453125,1331,0,12.52882717,2.224945485,17.75860945,30.82554557,5.474188248,0.69921875,,0.672590644
23.130655,1304,,,,0.236328125,-0.142578125,-1.1171875,0.047057973,127.220586,22.19600105,0.479910702,1331,0,10.65209844,6.55798217,61.5651668,19.39934917,11.94324167,0.701171875,,1.24760776
23.15343,1304,,,,-0.2734375,-0.0546875,-0.955078125,0.070565072,16.87003122,22.1950016,0.477294922,1333,0,10.59356156,9.849431543,92.97563894,1.712792373,1.592479652,0.708984375,,0.165438492
23.17765,1304,,,,0.21875,-0.052734375,-1.01953125,0.010537385,57.58132737,22.19771385,0.463169634,1331,0,10.28130701,1.468315779,14.28141167,39.21590177,5.600584374,0.70703125,,0.564679924
23.20382,1304,,,,-0.23828125,0.14453125,-1.015625,0.051773772,95.16796953,22.19799995,0.484619141,1331,0,10.75757566,7.217324636,67.09062398,13.18604529,8.846600063,0.712890625,,0.933278968
23.227975,1304,,,,0.015625,-0.0546875,-1.0546875,0.066180357,92.04331554,22.19822121,0.486111104,1331,0,10.79080183,9.222271349,85.46418973,9.980547315,8.529793894,0.712890625,,0.90263658
23.25211,1304,,,,0.08203125,0.048828125,-1.1640625,0.005175158,43.91788648,22.19714355,0.5078125,1333,0,11.27198696,0.722302916,6.407946692,60.80258786,3.896197417,0.71484375,,0.430687341
23.275535,1304,,,,-0.1875,-0.275390625,-0.697265625,0.053383116,121.4008902,22.19600105,0.477294922,1332,0,10.59403859,7.446444533,70.28900707,16.30320211,11.45935889,0.71484375,,1.19053604
23.29854,1304,,,,0.07421875,0.041015625,-1.20703125,0.044264713,48.94700711,22.19849968,0.490722656,1331,0,10.89330673,6.168792901,56.62920411,7.93461669,4.493310281,0.71484375,,0.480006167
23.32174,1304,,,,-0.13671875,-0.185546875,-0.78125,0.013770842,75.94171446,22.19771385,0.489676327,1332,0,10.86969498,1.921016042,17.67313661,39.53205637,6.986554327,0.71484375,,0.744733814
23.347605,1304,,,,-0.125,0.1875,-1.15625,0.011433753,98.31919747,22.19485855,0.491071433,1331,0,10.89926099,1.59402751,14.62509716,61.67973693,9.020721456,0.7109375,,0.964181958
23.37408,1304,,,,-0.048828125,0.03515625,-1.0390625,0.070228183,69.28051022,22.19849968,0.471191406,1330,0,10.45974228,9.783239513,93.53231897,7.081551068,6.623538933,0.70703125,,0.679409716
23.39765,1304,,,,0.0859375,-0.08203125,-1.0859375,0.009971239,61.57295657,22.19511223,0.494791657,1331,0,10.98195635,1.390189703,12.65885293,44.29104634,5.606738418,0.703125,,0.603824435
23.42039,1304,,,,-0.162109375,0.02734375,-1.04296875,0.070309857,94.53240915,22.19600105,0.491071433,1331,0,10.89982204,9.800194112,89.91150568,9.645973137,8.672839685,0.701171875,,0.92704625
23.44548,1304,,,,0.078125,-0.068359375,-0.953125,0.060381687,83.78324512,22.19799995,0.478515625,1331,0,10.62208982,8.417226222,79.24265718,9.953783219,7.887642312,0.697265625,,0.821632961
