Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Thrust (N)
31.74473,1304,,,,-0.037109375,-0.025390625,-1.01953125,0.023721955,112.2350909,22.19688988,0.399848104,1399,0,8.875384322,3.475698048,39.16109908,32.29138129,12.64565982,0.158203125,,1.100650254
31.769245,1304,,,,-0.0625,0.00390625,-1.048828125,0.026641138,113.3013708,22.19371414,0.408761173,1398,0,9.071928637,3.899714548,42.98660962,29.05376005,12.48922642,0.158203125,,1.111106888
31.79528,1304,,,,-0.01171875,-0.029296875,-1.015625,0.026192154,112.9470514,22.19499969,0.404052734,1396,0,8.967950316,3.828616171,42.69220988,29.50075075,12.59452243,0.16015625,,1.107632202
31.82633,1304,,,,-0.048828125,-0.02734375,-1.01171875,0.022865554,109.5300839,22.19449997,0.413208008,1397,0,9.170945117,3.344980591,36.47367364,32.7446097,11.94316208,0.158203125,,1.074123198
31.850135,1304,,,,-0.009765625,0.005859375,-1.076171875,0.024945257,111.780012,22.19563675,0.41015625,1398,0,9.103679135,3.651002796,40.10469549,30.61624935,12.27855357,0.15625,,1.096187454
31.872965,1304,,,,-0.07421875,0.0078125,-1.04296875,0.026641419,113.8926412,22.19428635,0.419224322,1398,0,9.304384642,3.899609159,41.91152139,29.20616825,12.24074945,0.15625,,1.11690527
31.8957,1304,,,,-0.037109375,-0.01953125,-1.0234375,0.025146773,112.19523,22.19657326,0.443638384,1397,0,9.847251898,3.677872845,37.34923087,30.50546734,11.39355742,0.15625,,1.100259352
31.921495,1304,,,,-0.03125,-0.017578125,-1.025390625,0.027123412,110.9783644,22.19350052,0.416870117,1399,0,9.251807162,3.972636182,42.93902923,27.93569793,11.9953175,0.15625,,1.088325977
31.94464,1304,,,,0.01953125,-0.0390625,-1.017578125,0.026753332,111.45891,22.19499969,0.405883789,1399,0,9.008590574,3.920156389,43.51575706,28.4322611,12.37251367,0.15625,,1.09303852
31.96889,1304,,,,-0.046875,-0.064453125,-0.990234375,0.027530079,114.8315876,22.19300079,0.41809082,1401,0,9.278689907,4.039356248,43.53369159,28.42819017,12.37584063,0.158203125,,1.126113188
31.99588,1304,,,,-0.037109375,-0.013671875,-1.03515625,0.025319869,113.0954226,22.19371414,0.412946433,1398,0,9.164815086,3.708008122,40.45917007,30.50031686,12.34017507,0.16015625,,1.109087226
32.01857,1304,,,,0,-0.03125,-1.021484375,0.024122832,112.4952942,22.19466591,0.413411468,1401,0,9.175529421,3.539149886,38.57161504,31.78596494,12.26036003,0.16015625,,1.103201977
32.049985,1304,,,,-0.09375,0.029296875,-1.048828125,0.024231301,112.4277521,22.19542885,0.407366067,1400,0,9.041664559,3.551780547,39.28237466,31.6539129,12.43440866,0.16015625,,1.102539615
32.07393,1304,,,,-0.041015625,0.013671875,-1.052734375,0.02667081,112.7300308,22.19272804,0.4132635,1399,0,9.17144446,3.906065707,42.58942769,28.86024948,12.29141508,0.16015625,,1.105503956
32.09571,1304,,,,-0.0234375,-0.044921875,-0.984375,0.02580461,112.4997232,22.19600105,0.393415183,1400,0,8.732243812,3.782278551,43.31393662,29.74390217,12.88325493,0.16015625,,1.10324541
32.119045,1304,,,,-0.0234375,0,-1.068359375,0.022936057,110.2254357,22.19600105,0.408761173,1400,0,9.072863437,3.363371632,37.07067405,32.77230344,12.14891379,0.16015625,,1.080942269
32.146505,1304,,,,-0.046875,-0.005859375,-1.01953125,0.025215718,112.6126625,22.19600105,0.422363281,1397,0,9.374775835,3.690100517,39.36201336,30.51750541,12.01230456,0.158203125,,1.104352967
32.17257,1304,,,,-0.009765625,-0.013671875,-1.025390625,0.026907794,113.7287685,22.19511032,0.415581584,1399,0,9.223879104,3.942130057,42.73831013,28.84957291,12.32981994,0.15625,,1.115298228
32.19504,1304,,,,-0.0625,0.00390625,-1.02734375,0.025162911,112.3668534,22.1970005,0.426025391,1399,0,9.45648581,3.686547655,38.98433021,30.48023895,11.882517,0.154296875,,1.101942403
32.22193,1304,,,,-0.048828125,-0.0234375,-1.01171875,0.024377484,111.1322719,22.19543076,0.417131692,1401,0,9.25841759,3.576325887,38.62783087,31.07442536,12.00337647,0.15234375,,1.089835294
32.245095,1304,,,,-0.01171875,-0.015625,-1.03515625,0.026752838,112.3757114,22.19511223,0.422634542,1401,0,9.380421091,3.925622156,41.84910376,28.62621693,11.97981523,0.15234375,,1.10202927
32.27077,1314,,,,-0.0234375,-0.015625,-1.01953125,0.029221253,115.163762,22.19714355,0.401785702,1401,0,8.918494895,4.286922974,48.06778526,26.86396809,12.91291449,0.15234375,,1.129370706
32.293495,1314,,,,-0.037109375,-0.015625,-1.037109375,0.024973484,111.4876985,22.19350052,0.40222168,1401,0,8.926707057,3.665117658,41.05789105,30.41858649,12.4892301,0.15234375,,1.093320838
32.31921,1314,,,,0.015625,-0.068359375,-1.01171875,0.022995419,111.6205682,22.19499969,0.414428711,1402,0,9.198245113,3.376370444,36.70668049,33.05933697,12.13498519,0.15234375,,1.094623846
32.34487,1314,,,,-0.072265625,0.04296875,-1.05859375,0.024404609,113.0013066,22.19250107,0.495605469,1403,0,10.99872489,3.585633958,32.60045135,31.5150146,10.274037,0.15234375,,1.108164263
32.369845,1314,,,,-0.07421875,0,-1.033203125,0.031268361,114.3820449,22.19466591,0.509982646,1409,0,11.31889444,4.614285537,40.76622115,24.7886794,10.10540787,0.154296875,,1.12170468
32.39906,1319,,,,0.01171875,-0.041015625,-0.998046875,0.036247541,114.6920743,22.19200134,0.476074219,1416,0,10.5650397,5.376054409,50.8853214,21.33387529,10.85581101,0.15625,,1.124745031
32.42188,1319,,,,-0.08203125,0.01171875,-1.033203125,0.032313343,113.6114002,22.19377899,0.456814229,1423,0,10.13843405,4.815183679,47.49435322,23.59440632,11.20601068,0.158203125,,1.114147238
32.444505,1319,,,,-0.046875,-0.01171875,-1.01953125,0.032337309,117.6572846,22.19257164,0.496651798,1427,0,11.02198062,4.832239227,43.84184108,24.34839814,10.67478602,0.158203125,,1.15382381
32.47619,1324,,,,-0.048828125,0.095703125,-1.0703125,0.03087279,119.0911708,22.19350052,0.526123047,1434,0,11.67651211,4.635364142,39.69819152,25.69186954,10.19920758,0.16015625,,1.16788543
32.50073,1324,,,,-0.072265625,-0.013671875,-1.03125,0.038767392,120.1153752,22.19289017,0.518663168,1443,0,11.51063472,5.856443192,50.87854262,20.50995311,10.43516523,0.162109375,,1.177929445
32.52475,1324,,,,-0.0625,0.009765625,-1.01953125,0.036659598,120.27039,22.19350052,0.495605469,1451,0,10.99922023,5.568573792,50.62698697,21.59805984,10.93444694,0.162109375,,1.17944962
32.54918,1324,,,,-0.037109375,0.015625,-1.0703125,0.035369653,120.8350865,22.19350052,0.546875,1460,0,12.1370706,5.406819207,44.54797527,22.34864564,9.95586913,0.16015625,,1.184987401
32.572725,1324,,,,0,-0.037109375,-0.984375,0.037524884,124.3716367,22.19050217,0.535888672,1468,0,11.89163873,5.768022545,48.50485853,21.56226606,10.45874665,0.16015625,,1.219669111
32.59477,1324,,,,-0.140625,0.0546875,-1.03515625,0.041785515,126.6326372,22.19150162,0.521240234,1478,0,11.5671035,6.465532094,55.89586098,19.5858029,10.94765316,0.16015625,,1.241841952
32.619175,1324,,,,-0.0859375,-0.001953125,-1.02734375,0.040594411,128.5249242,22.19371414,0.520368278,1485,0,11.54890481,6.313916283,54.67112585,20.35581696,11.12875431,0.158203125,,1.260398947
32.64439,1324,,,,0.0859375,-0.0546875,-1.048828125,0.038138431,128.1562106,22.19350052,0.522460938,1490,0,11.59523709,5.948920581,51.30486368,21.5427671,11.05248729,0.158203125,,1.256783102
32.67326,1324,,,,0.0234375,-0.029296875,-1.046875,0.034592809,127.613659,22.19649887,0.516357422,1494,0,11.46132693,5.41226104,47.22194099,23.57862233,11.13428312,0.158203125,,1.251462489
32.70112,1324,,,,-0.0625,-0.0234375,-1.005859375,0.033035585,128.6544722,22.19377899,0.504557312,1499,0,11.19803346,5.18576765,46.3096281,24.80914705,11.48902373,0.158203125,,1.26166938
32.72468,1324,,,,-0.072265625,0.0078125,-1.021484375,0.031597844,129.8669088,22.1942215,0.496961802,1503,0,11.02968031,4.974705775,45.10290084,26.10544516,11.77431304,0.158203125,,1.273559321
32.74856,1324,,,,-0.015625,-0.02734375,-1.01171875,0.031866579,131.0793454,22.19400024,0.506591797,1505,0,11.24329846,5.022022754,44.66680993,26.10090631,11.65844221,0.158203125,,1.285449263
32.77167,1324,,,,-0.0234375,-0.03125,-1.017578125,0.033102796,133.8895409,22.19543076,0.482700884,1508,0,10.71375405,5.229070942,48.80708401,25.60484308,12.49697727,0.16015625,,1.313007867
32.80446,1324,,,,-0.0859375,-0.01953125,-1.0078125,0.034405914,134.2195009,22.19250107,0.485839844,1509,0,10.78200125,5.435775793,50.41527696,24.69187582,12.44847758,0.158203125,,1.316243668
32.82659,1324,,,,-0.01953125,-0.0078125,-1.064453125,0.03425491,133.1188963,22.19490814,0.48828125,1511,0,10.83735749,5.420602389,50.01775011,24.55795256,12.28333534,0.158203125,,1.305450424
32.850935,1324,,,,-0.0234375,-0.029296875,-1.005859375,0.032718349,132.1168368,22.19600105,0.491071433,1514,0,10.89982204,5.186666727,47.58487532,25.47239754,12.12100861,0.15625,,1.295623578
32.873605,1324,,,,-0.0234375,-0.05078125,-1.021484375,0.031356854,131.8300596,22.19428635,0.486886173,1515,0,10.80609115,4.975649968,46.04486394,26.49504294,12.19960647,0.15625,,1.292811254
32.89648,1324,,,,-0.046875,0.009765625,-1.013671875,0.028811744,130.6918086,22.19550133,0.482177734,1515,0,10.70217654,4.569534617,42.69724572,28.60068246,12.21170367,0.15625,,1.281648825
32.921265,1324,,,,0.01171875,0.00390625,-1.025390625,0.028700643,131.7093695,22.19428635,0.477120548,1516,0,10.58935007,4.557731283,43.04070836,28.89801117,12.43790871,0.154296875,,1.291627689
32.95566,1324,,,,-0.037109375,-0.01171875,-1.02734375,0.028488018,132.7269305,22.19449997,0.484619141,1515,0,10.7558795,4.518455563,42.00916868,29.37440208,12.33994212,0.15234375,,1.301606553
32.98072,1324,,,,-0.04296875,0,-1.029296875,0.03023585,134.8727772,22.19433403,0.489908844,1517,0,10.87320053,4.802389271,44.16720961,28.08451577,12.40414695,0.150390625,,1.322650121
33.004395,1324,,,,-0.0859375,-0.02734375,-0.978515625,0.032175742,135.3422504,22.19400024,0.494384766,1517,0,10.97237561,5.112446048,46.59379363,26.47309118,12.33481747,0.1484375,,1.32725408
33.02626,1324,,,,0,-0.005859375,-1.060546875,0.032912879,135.7076422,22.19543076,0.492466509,1517,0,10.93050631,5.22903889,47.8389449,25.95269323,12.41549462,0.1484375,,1.33083735
33.049405,1324,,,,-0.03125,-0.03125,-1.001953125,0.033239196,134.3778373,22.19428635,0.472935259,1517,0,10.49646057,5.281847963,50.32027633,25.44144365,12.80220475,0.146484375,,1.317796418
33.07394,1324,,,,-0.07421875,-0.015625,-1.03515625,0.032066673,133.0126005,22.19485664,0.475725442,1518,0,10.55865799,5.096630693,48.26968254,26.09814376,12.59749114,0.146484375,,1.304408019
33.10073,1324,,,,0,-0.021484375,-1.033203125,0.030658162,132.8896959,22.19350052,0.489501953,1520,0,10.86376185,4.881247988,44.93147084,27.2245328,12.23238302,0.146484375,,1.303202737
33.12643,1324,,,,-0.111328125,0,-1.017578125,0.029113122,132.7667914,22.19377899,0.476345479,1518,0,10.5719063,4.628215787,43.77844125,28.68638748,12.55845329,0.146484375,,1.301997455
33.149135,1324,,,,-0.0234375,-0.0078125,-1.02734375,0.028701379,132.2574573,22.19350052,0.476074219,1521,0,10.56575342,4.570023341,43.25317049,28.94021484,12.51756047,0.1484375,,1.297002594
33.17391,1324,,,,0,-0.041015625,-1.03515625,0.028955583,134.3191532,22.19371414,0.482700884,1520,0,10.71292544,4.608229704,43.01560511,29.1476688,12.53804611,0.150390625,,1.317220924
33.199495,1324,,,,-0.01171875,-0.03125,-1.013671875,0.028841472,135.0754036,22.19600105,0.483398438,1520,0,10.72951223,4.589808591,42.77742075,29.42941975,12.58914671,0.1484375,,1.324637207
33.222125,1324,,,,-0.048828125,-0.017578125,-1.048828125,0.030194187,135.831654,22.19650078,0.500488281,1520,0,11.10908852,4.805313872,43.25569881,28.26696811,12.22707459,0.1484375,,1.33205349
33.244435,1324,,,,-0.046875,-0.01171875,-1.009765625,0.030990977,137.8977789,22.1950016,0.477294922,1519,0,10.59356156,4.930152873,46.53914405,27.97028458,13.01713103,0.150390625,,1.352315253
33.270695,1324,,,,-0.0234375,0.001953125,-1.048828125,0.031834882,136.0641761,22.19400024,0.487060547,1519,0,10.8098219,5.064601619,46.85185073,26.8657214,12.58708769,0.1484375,,1.334333753
33.303915,1324,,,,-0.07421875,0,-1.03125,0.033026608,134.9447483,22.1950016,0.473632813,1520,0,10.51228103,5.255789187,49.99665792,25.67544921,12.83686651,0.146484375,,1.323355916
33.3279,1324,,,,-0.017578125,-0.02734375,-1.013671875,0.031297218,133.1454702,22.19454575,0.482066751,1519,0,10.69925255,4.978946174,46.53545799,26.74169706,12.4443712,0.14453125,,1.305711026
33.350185,1324,,,,-0.0859375,-0.009765625,-1.0234375,0.02964517,132.0249352,22.19600105,0.482700884,1520,0,10.71402934,4.717977004,44.03550574,27.98337828,12.32262215,0.14453125,,1.294722331
33.372415,1324,,,,-0.046875,0.029296875,-1.041015625,0.028567006,132.2641008,22.19314384,0.474330366,1518,0,10.52688203,4.540642188,43.13378048,29.12894153,12.56441369,0.14453125,,1.297067744
33.39804,1324,,,,0.037109375,-0.03125,-1.033203125,0.027511283,132.9583453,22.19428635,0.495256692,1519,0,10.99186884,4.377446703,39.82440808,30.37349267,12.09606367,0.14453125,,1.303875957
33.42175,1324,,,,-0.099609375,-0.033203125,-1.04296875,0.02727465,133.6525899,22.19549942,0.469970703,1517,0,10.43123447,4.333953007,41.54784383,30.8384954,12.81272991,0.14453125,,1.31068417
33.44682,1324,,,,-0.099609375,-0.00390625,-1.015625,0.028421619,135.6965697,22.19499969,0.466308594,1521,0,10.3497191,4.526451762,43.73502044,29.97857414,13.11113553,0.14453125,,1.330728766
33.47317,1324,,,,0.048828125,-0.052734375,-1.03125,0.02962308,136.1915096,22.19499969,0.489501953,1518,0,10.8644957,4.709371879,43.34643787,28.91925147,12.53546537,0.142578125,,1.335582468
33.49539,1329,,,,-0.07421875,0.037109375,-1.037109375,0.031250395,136.6864495,22.19449997,0.476074219,1519,0,10.56622923,4.970777871,47.04400937,27.49799992,12.93616166,0.142578125,,1.34043617
33.51822,1329,,,,-0.111328125,-0.025390625,-0.998046875,0.032969471,137.3552273,22.19250107,0.477294922,1519,0,10.59236806,5.245946037,49.52571517,26.18311861,12.96737675,0.142578125,,1.34699464
33.542,1329,,,,0.0625,-0.029296875,-1.025390625,0.032362834,134.416591,22.19400024,0.498046875,1517,0,11.05365247,5.141177099,46.5111158,26.14510032,12.16037789,0.142578125,,1.318176462
33.564205,1329,,,,0.01171875,-0.037109375,-1.0390625,0.032107172,133.0646411,22.19257164,0.516183019,1518,0,11.45542862,5.102559642,44.54272128,26.07801779,11.61585878,0.142578125,,1.304918363
33.59346,1329,,,,-0.140625,0.01171875,-1.00390625,0.033313708,131.9363554,22.19371414,0.510602653,1526,0,11.33216932,5.32205053,46.96409292,24.7905116,11.6426389,0.14453125,,1.29385366
33.61919,1329,,,,-0.0625,0.009765625,-1.041015625,0.034142386,132.1600195,22.19280052,0.517578125,1528,0,11.48650808,5.462443147,47.55529799,24.19430572,11.50567418,0.14453125,,1.296047055
33.64657,1329,,,,0.037109375,-0.04296875,-1.021484375,0.032487344,134.0268397,22.19449997,0.518798828,1531,0,11.51448057,5.210130333,45.24850513,25.72427773,11.63985113,0.14453125,,1.314354307
33.67006,1329,,,,0.0625,-0.04296875,-0.990234375,0.031427767,136.5126116,22.19300079,0.500488281,1532,0,11.10733682,5.041927581,45.39276751,27.07548043,12.29030989,0.14453125,,1.338731402
33.700815,1329,,,,-0.0234375,-0.013671875,-0.97265625,0.031841212,138.9983834,22.19300079,0.509033203,1538,0,11.29697428,5.127987103,45.39257128,27.10583717,12.30403646,0.14453125,,1.363108497
33.72663,1329,,,,0.009765625,-0.03515625,-0.998046875,0.032465519,139.8996833,22.1935997,0.499023438,1537,0,11.07512641,5.223966068,47.16845544,26.78035836,12.6318814,0.142578125,,1.371947229
33.749605,1329,,,,-0.01171875,-0.001953125,-1.03515625,0.033500608,141.5827004,22.19449997,0.499267578,1539,0,11.08099425,5.399741136,48.72975308,26.22027553,12.77707552,0.142578125,,1.388451988
33.77259,1329,,,,-0.07421875,0.03515625,-1.068359375,0.034280743,140.7566933,22.19499969,0.495605469,1540,0,10.99996323,5.527268532,50.24806372,25.46586845,12.79610581,0.142578125,,1.380351626
33.7987,1329,,,,-0.048828125,-0.005859375,-1.001953125,0.035033696,140.7566933,22.19143105,0.581752241,1542,0,12.90991473,5.658440348,43.83019148,24.87552835,10.90299171,0.142578125,,1.380351626
33.82199,1329,,,,-0.07421875,0.001953125,-1.0390625,0.035717438,138.7304294,22.1942215,0.493706584,1550,0,10.95743328,5.796408091,52.89932362,23.93386166,12.66085094,0.142578125,,1.360480765
33.84496,1329,,,,0.01171875,0.001953125,-1.03515625,0.035837429,138.125872,22.19600105,0.500837028,1549,0,11.1165792,5.811362309,52.27653403,23.76824307,12.42521368,0.140625,,1.354552082
33.871495,1329,,,,-0.0625,-0.056640625,-0.970703125,0.032872763,138.125872,22.19350052,0.473632813,1551,0,10.51157007,5.338263766,50.78464711,25.87468098,13.14036543,0.142578125,,1.354552082
33.897105,1329,,,,-0.08203125,0.015625,-1.048828125,0.031749167,138.2963882,22.19250107,0.494384766,1549,0,10.97163444,5.149282411,46.932683,26.85740985,12.60490303,0.142578125,,1.356224275
33.92106,1329,,,,-0.07421875,0,-1.05078125,0.030859113,138.09044,22.19250107,0.499267578,1548,0,11.07999626,5.001607653,45.14087853,27.6092108,12.46304031,0.142578125,,1.354204614
33.94293,1329,,,,0.048828125,-0.060546875,-1.02734375,0.029847645,138.3019244,22.19449997,0.48828125,1551,0,10.83715819,4.847956683,44.73457523,28.52787957,12.76182575,0.142578125,,1.356278567
33.97201,1329,,,,-0.109375,0.041015625,-1.05859375,0.028936607,138.7193569,22.19257164,0.493861616,1549,0,10.96005929,4.693738031,42.82584527,29.55413276,12.65680717,0.142578125,,1.360372181
33.997065,1329,,,,-0.0625,0.001953125,-1.017578125,0.02898217,141.2726709,22.19511032,0.491536468,1547,0,10.90970614,4.695872897,43.0430741,30.08443243,12.94926454,0.14453125,,1.385411638
34.02077,1329,,,,0,-0.04296875,-1.005859375,0.028378839,141.1276214,22.19449997,0.496826172,1548,0,11.02680846,4.601852417,41.73331236,30.66756789,12.7985919,0.14453125,,1.383989188
34.04475,1329,,,,-0.0625,0,-1.05859375,0.028560366,140.9825719,22.19350052,0.493164063,1550,0,10.94503688,4.634994135,42.34790789,30.41699036,12.88095906,0.14453125,,1.382566739
34.07243,1329,,,,-0.01171875,-0.0234375,-1.037109375,0.02959895,142.7475253,22.19499969,0.501708984,1547,0,11.13543076,4.795088632,43.06154595,29.769528,12.81921898,0.146484375,,1.399875019
34.09547,1329,,,,-0.037109375,-0.021484375,-1.0078125,0.03032363,142.7674558,22.19333458,0.496961802,1547,0,11.02923955,4.914048667,44.55473693,29.05291857,12.94445144,0.146484375,,1.40007047
34.125605,1329,,,,-0.048828125,0.015625,-1.056640625,0.031463291,142.223797,22.19428635,0.509207606,1550,0,11.30149942,5.107035376,45.18900709,27.84860227,12.58450685,0.14453125,,1.394738999
34.147715,1329,,,,-0.08203125,-0.025390625,-0.9921875,0.033164847,141.0438304,22.1935997,0.4921875,1549,0,10.92341235,5.378827588,49.24127566,26.22203967,12.91206684,0.146484375,,1.38316748
34.170005,1329,,,,0.015625,-0.025390625,-1.009765625,0.033916737,139.8111035,22.19543076,0.495256692,1548,0,10.99243562,5.49686113,50.0058524,25.43471632,12.7188467,0.14453125,,1.371078558
34.194585,1329,,,,-0.111328125,-0.021484375,-1.044921875,0.033838398,139.7125584,22.19200134,0.484095991,1548,0,10.74305887,5.485117888,51.05731945,25.47120431,13.00491415,0.14453125,,1.370112161
34.228905,1329,,,,0.037109375,0.005859375,-1.03125,0.033861538,139.6140133,22.1950016,0.489501953,1548,0,10.86449663,5.489646441,50.52830909,25.43224137,12.85048153,0.14453125,,1.369145764
34.25074,1329,,,,-0.03125,-0.033203125,-1.01953125,0.03263152,138.943021,22.19366646,0.497233063,1548,0,11.03542475,5.288542868,47.92332861,26.27245812,12.59063644,0.14453125,,1.362565577
34.27554,1329,,,,-0.0859375,0.05078125,-1.05078125,0.032005757,137.2312155,22.19333458,0.48828125,1548,0,10.83658915,5.188265238,47.87729023,26.45030839,12.66369091,0.146484375,,1.3457785
34.29934,1329,,,,-0.07421875,-0.021484375,-1.00390625,0.030931823,137.9841442,22.19350052,0.479736328,1547,0,10.64702845,5.011460031,47.06909591,27.53372138,12.95987372,0.14453125,,1.353162208
34.32252,1329,,,,-0.037109375,-0.0234375,-1.005859375,0.029966416,138.6185973,22.19300079,0.480957031,1549,0,10.67387978,4.860239661,45.53395544,28.52093868,12.98671151,0.14453125,,1.359384068
34.34999,1329,,,,-0.125,0.001953125,-1.025390625,0.029189271,139.2530505,22.19450188,0.5078125,1547,0,11.27064548,4.728881779,41.95750621,29.44735288,12.35537491,0.14453125,,1.365605927
34.37286,1329,,,,0.03125,-0.03515625,-1.025390625,0.028777008,140.0436256,22.19400024,0.491943359,1548,0,10.91819104,4.664837242,42.72536747,30.0211172,12.82663264,0.146484375,,1.373358821
34.397065,1329,,,,-0.046875,0.00390625,-1.091796875,0.028708952,141.0412561,22.19449997,0.498046875,1549,0,11.05390135,4.656559672,42.12593838,30.28872515,12.75940969,0.146484375,,1.383142234
34.43187,1339,,,,0.01171875,-0.046875,-1.017578125,0.029806535,142.0388866,22.1950016,0.501708984,1548,0,11.13543171,4.83174523,43.39073109,29.39701491,12.75557969,0.146484375,,1.392925647
34.456935,1339,,,,-0.0703125,-0.0078125,-1.03515625,0.030185029,142.6869865,22.19499969,0.496419281,1550,0,11.01802579,4.898450731,44.45851577,29.1290031,12.95032243,0.14453125,,1.399281336
34.48042,1339,,,,0.091796875,-0.078125,-1.021484375,0.030844772,142.080962,22.18900108,0.520629883,1548,0,11.55225703,5.000685891,43.28752274,28.41229485,12.29897859,0.146484375,,1.393338266
34.50444,1339,,,,-0.099609375,0.0390625,-1.04296875,0.031588199,141.5705206,22.19400024,0.628662109,1551,0,13.95252701,5.132073135,36.78239169,27.58544489,10.14658639,0.146484375,,1.388332546
34.52659,1339,,,,-0.111328125,-0.052734375,-0.984375,0.038877278,141.0600793,22.19314384,0.598493278,1560,0,13.28244741,6.353068425,47.83055584,22.20345663,10.62003672,0.14453125,,1.383326826
34.548985,1339,,,,0.078125,-0.07421875,-1.044921875,0.046574492,144.0385765,22.19200134,0.584542394,1569,0,12.97216559,7.65046947,58.97603927,18.82741668,11.10366466,0.146484375,,1.412535906
34.572385,1339,,,,-0.0859375,0.02734375,-1.029296875,0.044906578,144.2921363,22.19028854,0.569196403,1574,0,12.63063242,7.403888692,58.61851129,19.48869605,11.4239835,0.146484375,,1.415022479
34.597715,1339,,,,0.01171875,-0.05078125,-1,0.043403663,144.5456961,22.19257164,0.574776769,1581,0,12.75577462,7.183884514,56.31868491,20.12082681,11.33178505,0.146484375,,1.417509051
34.62379,1339,,,,-0.037109375,-0.00390625,-1.0390625,0.042461658,146.2043537,22.19466782,0.563151062,1585,0,12.49895074,7.046720278,56.37849467,20.74785829,11.69733018,0.146484375,,1.433774925
34.647155,1339,,,,-0.048828125,-0.05078125,-1.02734375,0.041038644,146.5885688,22.19400024,0.544433594,1590,0,12.08315931,6.831731053,56.53927815,21.45701692,12.13164248,0.146484375,,1.437542788
34.675035,1339,,,,-0.111328125,0.00390625,-1.00390625,0.04000636,146.9727838,22.19499969,0.524902344,1593,0,11.65020736,6.674765538,57.29310503,22.01916801,12.61546506,0.146484375,,1.441310651
34.697965,1339,,,,-0.099609375,0.041015625,-1.01953125,0.038904062,147.0510386,22.19155693,0.526258707,1593,0,11.67850006,6.490329965,55.57503046,22.65694339,12.59160319,0.146484375,,1.442078068
34.72238,1339,,,,-0.048828125,-0.044921875,-1.03125,0.038304488,147.0901521,22.19428635,0.560825884,1599,0,12.44713027,6.411989231,51.51379549,22.93986263,11.81719392,0.14453125,,1.44246164
34.749215,1339,,,,-0.0859375,0,-1.005859375,0.037916732,146.2375711,22.19549942,0.540771484,1598,0,12.00269317,6.346065359,52.87201189,23.04381737,12.18372986,0.14453125,,1.434100677
34.77347,1339,,,,-0.009765625,-0.013671875,-1.03125,0.037488046,147.405358,22.19244576,0.549045146,1599,0,12.18465461,6.276562095,51.51202308,23.48504735,12.09762301,0.146484375,,1.445552754
34.79617,1339,,,,-0.0625,-0.017578125,-1.021484375,0.037235952,147.2573466,22.19257164,0.545479894,1601,0,12.10560162,6.241545307,51.55915008,23.59309103,12.16439721,0.146484375,,1.444101258
34.82575,1339,,,,-0.046875,0.044921875,-1.041015625,0.037030085,146.5254556,22.19300079,0.528564453,1602,0,11.73043133,6.210747964,52.9456061,23.59223985,12.49105438,0.146484375,,1.436923859
34.84927,1339,,,,-0.0703125,0.009765625,-1.03125,0.03679417,147.5898809,22.19244576,0.523003459,1603,0,11.60672589,6.174977543,53.20171769,23.9012822,12.71589268,0.1484375,,1.447362305
34.87259,1344,,,,0.0234375,-0.021484375,-1.005859375,0.036667101,149.0643754,22.19350052,0.554199219,1604,0,12.29962065,6.159396368,50.07793771,24.20113376,12.11942869,0.150390625,,1.461822157
34.90256,1344,,,,0,-0.0234375,-1.056640625,0.036601916,150.0066435,22.19400024,0.522460938,1603,0,11.59549817,6.145729495,53.00099576,24.40827303,12.93662775,0.150390625,,1.47106265
34.92634,1349,,,,-0.03125,-0.037109375,-1.03515625,0.036194307,149.1142016,22.1916008,0.581542969,1605,0,12.90536941,6.082879348,47.13448453,24.51375295,11.55443109,0.150390625,,1.462310785
34.9492,1349,,,,-0.0234375,-0.01171875,-0.99609375,0.0364186,149.9125274,22.19257164,0.595005572,1606,0,13.20470378,6.125412888,46.38811283,24.47386489,11.35296406,0.150390625,,1.470139687
34.972515,1349,,,,-0.048828125,-0.0078125,-1.05078125,0.042116629,150.7108532,22.19371414,0.651506722,1613,0,14.45935395,7.114124058,49.20084316,21.18473785,10.42306965,0.15234375,,1.477968589
34.99615,1349,,,,-0.03125,-0.033203125,-1.021484375,0.044593761,151.4438515,22.19150162,0.706176758,1622,0,15.67112266,7.574289604,48.33278232,19.99446277,9.663880164,0.154296875,,1.485156846
35.02289,1349,,,,-0.048828125,-0.068359375,-1.009765625,0.047993982,153.9119073,22.19350052,0.629272461,1637,0,13.96575869,8.225607543,58.89839375,18.71131178,11.02066209,0.16015625,,1.509360206
35.044785,1349,,,,0,-0.0234375,-1.033203125,0.050870626,156.2515225,22.19100189,0.616455078,1644,0,13.67975581,8.758297864,64.02378806,17.84039832,11.42209881,0.166015625,,1.532303993
35.070795,1349,,,,-0.0859375,0.01953125,-1.03125,0.046600309,159.1547268,22.19257164,0.60546875,1652,0,13.43690861,8.0632628,60.00831764,19.73825371,11.84459398,0.171875,,1.560774702
35.095765,1349,,,,-0.111328125,-0.009765625,-1.033203125,0.043590118,160.1150708,22.19250107,0.573730469,1653,0,12.73251404,7.545683432,59.2631071,21.21942594,12.57529112,0.173828125,,1.570192459
