rank,AR,lambda,aoaRoot (deg),aoaTip (deg),eta_pred,LD_pred,DMS,stage
3139,8.25326496679185,0.6758991308208931,15.514543081817786,5.496305494949828,0.36664314676150034,17.068151541515512,0.5616980265008074,coarse
3140,9.862841454198849,0.6814645335843557,18.09077764106179,7.4195579856985665,0.3732380163216228,18.215757755206234,0.5616829380176337,refine
3141,9.7081173808252,0.7037111981062733,18.224976640962772,7.713001289749747,0.3820926609439357,18.12241892750444,0.5616794370620688,refine
3142,9.324450688499624,0.8374635504052798,14.714772620191932,4.5138576598322615,0.28809907234398513,17.894270037832438,0.5616711310182205,coarse
3143,8.827356695384113,0.8385493595124083,12.65128270295181,6.603725894598833,0.3214875119668036,17.542933504367376,0.5616596134275319,coarse
3144,9.278111887537369,0.9497650850892507,10.695354675094942,7.435830397564379,0.29009755790547753,17.873164902886707,0.5616596116123758,coarse
3145,8.075433441545796,0.501603845342592,12.12683733286109,6.957733803740759,0.386612225941018,16.85742085924399,0.5616049722985226,coarse
3146,8.721724244369824,0.9309782741677277,14.895470679395498,6.184890459871198,0.32793376152885667,17.474641050893645,0.5615914825902442,coarse
3147,10.0,0.5,19.605567488709266,5.544448107007705,0.37123999992577816,18.236559523061235,0.5615781855538523,refine
3148,9.664047380550432,0.969762519989839,15.607248556339503,4.2490263905971215,0.2654136322729477,18.132053769661603,0.561546091457153,coarse
3149,8.787201130597465,0.6034568516461812,20.0,8.0,0.44549967789861866,17.45376442412306,0.5615460200742011,refine
3150,8.490834979952833,0.5541152184184341,16.091859537519174,4.042514640080228,0.352958916400161,17.21102347402989,0.5615420064597229,coarse
3151,9.812790820729866,0.7554608026146051,18.91733484973417,7.446304070483193,0.37448982386194896,18.202182346115173,0.5615281301741409,refine
3152,9.2871451345282,0.5595625097443826,18.71904280525141,7.486706243789108,0.41325900036399216,17.793507551227798,0.561512774557625,refine
3153,8.983777423743259,0.7948776194403031,12.741076877038925,5.977388781956923,0.3113045938883752,17.649000101914794,0.5615078132280067,coarse
3154,9.97204641921304,0.5,19.12507039376246,5.843090025044695,0.3728762380324254,18.21901730779694,0.5614579885643722,refine
3155,10.0,0.6821566559802333,17.8960468299584,7.311316899876461,0.36496875643718024,18.30236367826261,0.5614577852406688,refine
3156,8.146272054308357,0.507217401389511,12.181792045803068,6.7647449214996715,0.38076197224180136,16.9178600331183,0.5614465114270573,coarse
3157,9.99631110593833,0.5998529346725963,17.189812044235712,7.289088314486782,0.367648230206636,18.274063789420673,0.5614344028696084,refine
3158,8.526673542319744,0.8837278885445257,17.79607121309633,4.7652227625247425,0.34212382511072237,17.323635576720516,0.5613450453648033,coarse
3159,9.667393630516782,0.9977045307722501,14.000881656528954,5.277302339096638,0.26501951037761107,18.13463269746703,0.5613217727387314,coarse
3160,9.804781867308161,0.7421286354240864,18.552000395369472,7.579565604549082,0.37520728618665045,18.194112159911707,0.5613217607662768,refine
3161,9.942582060503389,0.7574847092614325,19.064995473803723,7.17050102819581,0.36657964661482123,18.28489434077717,0.5612586500060174,refine
3162,8.146460374117808,0.8743657388551694,13.979441174202954,7.656280411516057,0.37054987024551667,17.023555435332234,0.5611976446805715,coarse
3163,8.688062889198347,0.9048441539041132,17.885399219729738,4.4801506762142305,0.3302287133263625,17.447621470926922,0.5611798667230252,coarse
