k_id,esc_signal,n_reps,T_method,T_loc,T_std_raw,T_skew,T_kurt,T_var_boot,T_se_boot,Q_method,Q_loc,Q_std_raw,Q_skew,Q_kurt,Q_var_boot,Q_se_boot,RPM_method,RPM_loc,RPM_std_raw,RPM_skew,RPM_kurt,RPM_var_boot,RPM_se_boot,VIB_method,VIB_loc,VIB_std_raw,VIB_skew,VIB_kurt,VIB_var_boot,VIB_se_boot,N_method,N_skew,N_kurt,D_method,D_skew,D_kurt,eta_point,eta_var_boot,eta_se_boot,v,neg_T_frac
LS_026_01,1175.0,1000,mean,0.07462071759723109,0.005309514967230469,-0.16623425481710155,-0.0925216697482214,2.8255085797165158e-08,0.00016809249179295654,mean,0.0021446241011996107,0.0032046402780826566,0.1029086777192086,-0.7364281590679069,1.0876899550507764e-08,0.0001042923753229725,trim20,478.815,1.8935745627317198,1.4171574773443212,2.004154125179374,0.003307376309642964,0.05750979316292977,trim10,0.0716845703125,0.0012199844214979478,-0.44204125989291215,0.27060539714477816,1.2954171594079455e-09,3.599190408144511e-05,mean,-0.06555024961449486,-0.1426747608193497,mean,0.10462047253360972,-0.7305696718813568,0.29985685889640235,0.00020049468754585175,0.014159614667986264,11.532519595952575,0.0
LS_026_01,1185.7894736842106,1000,mean,0.1192713542148625,0.00502822689560077,0.14797958604502592,0.10836120969940222,2.486951618075416e-08,0.00015770071712187665,mean,0.003909902729976763,0.004560317861332465,0.02798567970544641,-0.8368131599313089,1.9641671723929502e-08,0.00014014874856355122,median,570.0,3.198497989586579,-22.78239457971305,630.5949258694575,0.0,0.0,mean,0.19931640625,0.0025979273745884088,-0.06616749267500821,-0.22226838122848047,6.628286760729148e-09,8.141429088759017e-05,mean,0.2137207591659522,0.16838623106876183,mean,0.028331669220263554,-0.8357921232170962,0.2792116998696779,0.00010435387918444952,0.01021537464728776,13.728759896187396,0.0
LS_026_01,1196.578947368421,1000,mean,0.16187389425195656,0.010956456025418677,-0.01721863424137306,-0.3191672195417241,1.154710232941438e-07,0.000339810275439316,mean,0.005324432498523194,0.005831504825515774,0.03307641855908318,-0.540396127681789,3.243491125752062e-08,0.00018009694960637347,median,659.0,3.5959598060777775,-22.942593582603827,650.3865259783695,0.0,0.0,trim10,0.09303955078125,0.003228729936887717,0.4068826727162429,-0.18304517791746422,1.1631061788555162e-08,0.00010784740047194074,mean,0.06804238613284758,-0.31987952165758715,mean,0.032668968735405014,-0.5413600901761728,0.2806903111595664,9.689033867417494e-05,0.009843289017100684,15.87237328348683,0.0
LS_026_01,1207.3684210526317,1000,mean,0.21653984831637796,0.019333192395787912,-0.3314621234130089,-0.9134560387718631,3.769864891263547e-07,0.0006139922549400397,mean,0.006076725779740336,0.007047093946144951,0.02514419459028271,-0.31476252999961485,5.221467439937255e-08,0.00022850530496986836,median,740.0,1.8872853111932613,2.6112724320094984,9.256329223237014,0.0,0.0,trim10,0.08948974609375,0.0016826897295627544,0.3686723150330866,0.19566793960379236,3.0076270108227693e-09,5.484183631884302e-05,mean,-0.2650929582160995,-0.9661762197359871,mean,0.02538672781904312,-0.3152791023899204,0.3389778543751162,0.00015756929111566563,0.01255266071857539,17.823302321366093,0.0
LS_026_01,1218.157894736842,1000,mean,0.25810299481104126,0.03963879295643886,-0.1945214019070562,-0.7469243051533647,1.3915933647795179e-06,0.001179658155899207,mean,0.003722953590940925,0.008752422705894386,-0.18154653177149335,-0.011014772126136219,7.960891838242311e-08,0.0002821505243348364,trim10,820.47625,1.2497363085230586,0.7597448688611913,0.5280402261505128,0.0016458237237237977,0.04056875304620291,trim10,0.10816162109375,0.0024483708686666604,0.7268480458474705,0.39601801614824117,6.0507318995020245e-09,7.778645061642821e-05,mean,-0.052282566652242866,-0.8087201123858239,mean,-0.1816428820471836,-0.012788551046475138,0.6537625442605826,0.0023454212841291368,0.0484295496998386,19.761616555744254,0.0
LS_026_01,1228.9473684210527,1000,trim10,0.3003452008672955,0.05371963644312317,0.8463969419399197,-0.29757120806075443,3.6576386747130737e-06,0.001912495405148225,mean,0.004871188769747638,0.010727811164926203,0.09098889257157046,0.14450288145003887,1.118205705238938e-07,0.00033439582910660507,median,901.0,4.833432120767401,-24.59899456697737,707.0696232760066,0.0,0.0,mean,0.133015625,0.0038228474338307165,-0.1628161086635209,-0.512298608629977,1.53258329740873e-08,0.0001237975483363354,trim20,0.9675840130993179,-0.05699361757711108,mean,0.09062033436452889,0.14185939829925998,0.5548914917296388,0.0016447470135956886,0.040555480685052776,21.701074853447093,0.0
LS_026_01,1239.7368421052631,1000,mean,0.38234780929168655,0.0894969254684295,0.2915113242977268,-1.190010116392086,7.855864410417445e-06,0.002802831498755757,mean,0.010585006139113425,0.01255499488524422,0.08263164004676475,0.4204405392653925,1.4961168971987394e-07,0.00038679670334669855,median,984.0,6.347159240985721,-19.457064207445097,429.64657139061796,0.12201301301301301,0.3493036115086888,mean,0.112935546875,0.0022448128072880317,0.1990394579633953,-0.6849393071426042,4.852688530663241e-09,6.966124123688323e-05,mean,0.4157244794393374,-1.0893679006132349,mean,0.08205079331930887,0.4222452112543804,0.34962258910934446,0.0001809067831721116,0.013450159224786583,23.7001749786814,0.0
LS_026_01,1250.5263157894738,1000,mean,0.4476172418684157,0.12601059932175165,0.05529823515188695,-1.2477548111161363,1.5652294504644628e-05,0.003956298080863552,trim10,0.013800540357932638,0.013764107613466523,0.043121624243395704,0.5049783640583749,1.6802004722504668e-07,0.00040990248501936004,trim10,1062.0375,1.4689090147771895,0.6665583052571808,1.4544649095940967,0.00239799471346354,0.04896932420876911,trim10,0.1563232421875,0.003497788524714741,-0.24832076533907455,0.6117548559282606,1.2378481081178868e-08,0.00011125862250261266,mean,0.21402807312371827,-1.2060392019034565,trim10,0.043207630406910426,0.5042040976357631,0.31762774869997884,9.71334415843851e-05,0.009855629943559423,25.579750593415998,0.0
LS_026_01,1261.3157894736842,1000,mean,0.49118291263526814,0.15900803104293806,0.07097855309879188,-1.0968629407412287,2.4916070273098762e-05,0.004991599971261596,trim10,0.01657842552199135,0.015673596113811354,-0.10650484486920787,0.5434479493946083,2.0469272526548932e-07,0.00045242980147807386,median,1126.0,7.317342037549872,-27.895335086110627,833.7633548866311,0.0,0.0,mean,0.202755859375,0.004357814170755457,0.021997132703753475,-0.2029367887556055,1.914513787087261e-08,0.0001383659563291224,mean,0.2893351703014032,-1.0400130484505226,trim10,-0.10552430022634776,0.5414282485975335,0.28945330197356567,7.699580520134035e-05,0.008774725363300002,27.120322180889488,0.0
LS_026_01,1272.1052631578948,1000,mean,0.5882181864717534,0.20874384488740685,-0.0272627084579494,-0.9774884583918002,4.4363981044329156e-05,0.006660629177812645,mean,0.017989278689244183,0.015961415144702423,0.09529637614825116,-0.06423401792219119,2.70078357822581e-07,0.0005196906366508646,trim20,1197.4783333333332,1.8722564846581102,1.0085095953817669,2.741396659622384,0.002529316469247349,0.05029231023971109,mean,0.212255859375,0.0032342459196372463,-0.09846837445151355,-0.2380295986149914,1.0435944840714676e-08,0.00010215647233883263,mean,0.25022382100162427,-0.9656703663677124,mean,0.0957998563244025,-0.06844908942683992,0.3312791574632748,8.946663412806579e-05,0.009458680358700455,28.841916700385944,0.0
LS_026_01,1282.8947368421052,1000,mean,0.6662902555059527,0.2768278205744248,0.0079901152718869,-0.8592055473401854,7.820354913978892e-05,0.008843277058861659,mean,0.018774833413261447,0.020035953640180897,-0.01701768003644134,0.4455128709075358,3.778344384462287e-07,0.0006146823882674928,median,1273.0,4.883215825334448,-23.566430931912805,669.2280866116286,0.07651626626626627,0.2766157375607293,mean,0.427119140625,0.008873383585000104,0.07594185429140597,-0.25914947614912354,8.396088378111995e-08,0.0002897600451772465,trim10,0.37154236451012823,-0.772986962799953,mean,-0.0164894928056688,0.4461136260225884,0.3554837962483876,0.00019069622410928795,0.013809280361745429,30.660897101485187,0.0
LS_026_01,1293.6842105263158,1000,mean,0.730941468321595,0.3672353393451598,-0.027566526578656863,-0.8370210454450437,0.00013791079963072284,0.011743542890913408,mean,0.02010533216005151,0.024673814127605036,0.05553904762831504,-0.3514455468256541,5.937790536779315e-07,0.000770570602656195,trim10,1348.33125,1.771472018721468,0.5126963686794165,0.41457862585974237,0.0027454411348848077,0.052396957305599415,trim10,0.461162109375,0.008466382673148276,-0.39974844924120123,-0.5955421422366243,9.341204070949457e-08,0.000305633834366378,trim10,0.4307865662948495,-0.7745181695470427,mean,0.054957143055612424,-0.3525168691356724,0.3674181400622821,0.0002531754027997567,0.015911486505030156,32.47529121364249,0.0
LS_026_01,1304.4736842105262,1000,mean,0.8551661167279525,0.465052028286255,-0.023893451318963463,-0.9845934607047608,0.000211056823054771,0.014527794844874807,mean,0.015344866266404304,0.031918138291230504,0.00903413298527568,-0.6672259763513302,1.0115907144680121e-06,0.0010057786607738366,median,1417.0,1.7653590265134433,1.251278778523358,3.93355264520455,0.0,0.0,trim10,0.6760302734375,0.008137486140467554,0.8155785483812146,0.5569137908157002,6.392382152445659e-08,0.0002528316070519202,mean,0.41367960366352335,-0.8955240334374652,mean,0.01006848094482544,-0.6651813442617862,0.612873632133161,0.0018142551196652448,0.042594073762264685,34.12921539104832,0.011
LS_026_01,1315.2631578947369,1000,mean,0.9279586732387741,0.6212403464252787,-0.013457540674748426,-1.109290159440429,0.0003473863053380005,0.01863830210448367,mean,0.026670401063231878,0.03777460633220267,-0.012004575702601774,-0.700273354065259,1.3808953515065883e-06,0.0011751150375629564,trim10,1484.465,2.015148834410209,0.7785934009186247,1.4035383348942974,0.00346601199793568,0.05887284601525291,mean,0.980474609375,0.007285157272092732,0.24742981468767417,-0.43635641448380813,5.235616798133536e-08,0.0002288147022840433,mean,0.47215946465032294,-0.9918447558118557,mean,-0.011904404893479008,-0.6999014061536135,0.40324545085926217,0.0004404842087555912,0.020987715663110914,35.754146595252315,0.075
LS_026_01,1326.0526315789473,1000,mean,1.0320294310101428,0.886996830859202,-0.0068393341082723155,-1.1945129846796543,0.0007970191346824415,0.0282315273175654,mean,0.02897963747557951,0.04201155708415943,0.019278586122460584,-0.30060050440293606,1.7807000011332788e-06,0.001334428717142013,median,1548.0,11.366622017824648,-19.659171404301865,414.35373366081313,0.0,0.0,trim10,1.02646484375,0.007158017276622498,0.3079835801672887,-0.13885464770881084,5.322434665323921e-08,0.00023070402392077867,trim10,0.5613108372795147,-1.0125090880092256,mean,0.020155737247006807,-0.3012228826319867,0.4211250044924312,0.0006835298115109696,0.026144403062815753,37.28442161280366,0.165
LS_026_01,1336.842105263158,1000,mean,1.1259447215371643,1.1378272887082317,0.033025564580670935,-1.218461655715114,0.0012678048769716177,0.035606247723842195,mean,0.03181395390528649,0.054891355159962484,0.05086557126365283,-0.7749083954322522,3.225608464637916e-06,0.0017959979021808228,median,1611.0,7.349483717303612,-24.392472522284972,703.5719836216491,0.03187587587587588,0.17853816363981084,trim10,1.3343310546875,0.009298627958330443,-0.24120184808824965,0.9663078644270198,7.131518830169555e-08,0.0002670490372603795,trim10,0.6680837515614849,-0.8391995159930001,mean,0.050804241998695265,-0.7746121076236072,0.4458342278870983,0.0008212051540197714,0.028656677302502664,38.801810864487535,0.217
LS_027_01,1175.0,1000,trim10,0.04535146976625594,0.0060244127964988224,-0.14157073938716608,0.574911890055092,3.7134168685869835e-08,0.00019270227991871253,trim20,0.0017916549092350535,0.0012017906757730084,0.9080740747851945,3.1194144362103486,1.6708566566194125e-09,4.087611352146156e-05,trim10,488.9575,1.4786556131913957,0.6033345487762269,0.3682492219120901,0.0026736014702201764,0.051706880298662154,mean,0.069564453125,0.0014122509678885552,0.00880103007497035,-0.1323665902877158,1.8802014141827526e-09,4.336128935101853e-05,mean,0.11352577650177394,0.3056834258888421,trim20,0.9118432581267346,3.133616773718714,0.16733382687506543,1.543055541541772e-05,0.0039281745652933655,11.776807222701839,0.0
LS_027_01,1185.7894736842106,1000,mean,0.07853456363049631,0.008797655368096484,-0.22984542744542036,0.2544068893185534,7.350087612364964e-08,0.00027111045004508705,trim20,0.003406907009679031,0.001563235082633043,0.6239126585750119,2.136927524891993,2.849616160022512e-09,5.338179614833611e-05,median,585.0,4.20853368238342,-21.180515778032255,583.051898719982,0.0,0.0,trim20,0.18845052083333333,0.002887694461078037,0.9936908383722447,1.3414854907176617,6.589081273860065e-09,8.117315611616975e-05,mean,-0.04209580943556379,0.25303335770358615,trim20,0.6473733489023645,2.3115222236048574,0.16742663138733357,7.159267706484519e-06,0.0026756807930851017,14.090043051350222,0.0
LS_027_01,1196.578947368421,1000,trim10,0.10502659999744708,0.01369181533349802,-0.5990314180129626,-0.17707809753479165,2.2371270128934067e-07,0.00047298277060516767,trim10,0.003981406062787716,0.0019330937930867973,0.16693215677829595,0.6432555683182595,3.6760646971656496e-09,6.0630559103191926e-05,median,674.0,1.382753777072407,2.209739870194438,8.172646301929841,0.0,0.0,mean,0.124134765625,0.0019093799414505086,0.20053927432008775,-0.05060429449591197,3.375237358940982e-09,5.8096793017695755e-05,trim10,-0.44868836542954765,-0.35489757859715354,trim10,0.17083078701401702,0.6604819432926359,0.19198644883772326,8.035284826407626e-06,0.0028346577970555153,16.233656438649657,0.0
