k_id,AR,lambda,twist,alpha,v,predicted_performance,model_uncertainty_std,pred_std,95_conf_lower,95_conf_upper
CR_101,18.925,0.5126,-3.2208,14.246231155778895,22.624,4.914749919352678,0.32062499429802765,0.32062499429802765,2.5975544435719775,7.231945395133378
CR_101,18.925,0.5126,-3.2208,14.296482412060302,22.624,4.905605414126014,0.32040529178387467,0.32040529178387467,2.589997754893825,7.221213073358203
CR_101,18.925,0.5126,-3.2208,14.34673366834171,22.624,4.896493167339639,0.32018699676734247,0.32018699676734247,2.5824631525010235,7.210523182178253
CR_101,18.925,0.5126,-3.2208,14.396984924623116,22.624,4.887414342930534,0.3199705768756644,0.3199705768756644,2.5749484207321807,7.199880265128888
CR_101,18.925,0.5126,-3.2208,14.447236180904524,22.624,4.8783700376384616,0.31975650811503836,0.31975650811503836,2.567451216172896,7.1892888591040265
CR_101,18.925,0.5126,-3.2208,14.49748743718593,22.624,4.869361281223789,0.31954527486467743,0.31954527486467743,2.559969067916587,7.178753494530991
CR_101,18.925,0.5126,-3.2208,14.547738693467338,22.624,4.860389036715933,0.3193373698838001,0.3193373698838001,2.5524993777624116,7.168278695669454
CR_101,18.925,0.5126,-3.2208,14.597989949748744,22.624,4.851454200694055,0.3191332943323747,0.3191332943323747,2.5450394203460385,7.157868981042071
CR_101,18.925,0.5126,-3.2208,14.648241206030152,22.624,4.842557603595743,0.31893355780535476,0.31893355780535476,2.5375863432009114,7.147528863990575
CR_101,18.925,0.5126,-3.2208,14.698492462311558,22.624,4.833700010057367,0.31873867838137515,0.31873867838137515,2.530137166746665,7.137262853368069
CR_101,18.925,0.5126,-3.2208,14.748743718592966,22.624,4.824882119284098,0.3185491826854804,0.3185491826854804,2.522688784205805,7.127075454362391
CR_101,18.925,0.5126,-3.2208,14.798994974874372,22.624,4.816104565447683,0.31836560596657726,0.31836560596657726,2.51523796144172,7.116971169453645
CR_101,18.925,0.5126,-3.2208,14.84924623115578,22.624,4.807367918114576,0.3181884921894051,0.3181884921894051,2.5077813367221347,7.106954499507017
CR_101,18.925,0.5126,-3.2208,14.899497487437186,22.624,4.798672682701885,0.31801839414105243,0.31801839414105243,2.5003154204052462,7.097029944998524
CR_101,18.925,0.5126,-3.2208,14.949748743718594,22.624,4.7900193009619105,0.31785587355221334,0.31785587355221334,2.492836594547927,7.087202007375894
CR_101,18.925,0.5126,-3.2208,15.0,22.624,4.781408151492907,0.31770150123270163,0.31770150123270163,2.485341112437114,7.0774751905487
