Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Airspeed (m/s),Airspeed Pressure (mm H2O),Electrical forward flight efficiency (%),Vibration (g),App message,
67.775,1207.3684210526317,,,,-0.041015625,0.0078125,-1.119140625,0.02583633577913376,0.5127969179661193,22.20400047302246,0.17822265625,683,0,3.9572559436783195,1.8486888716232852,46.71643426492413,0.27738411034834964,0.12958396557223137,0.8105304328890294,-0.039650325635210724,10.506762676685726,0.1796875,,
67.79,1207.3684210526317,,,,-0.01953125,-0.01953125,-1,0.030479437511904996,0.1706457472192367,22.203001022338867,0.16357421875,682,0,3.6318385461345315,2.178188244298039,59.97480935974829,0.07834297502336875,0.046986049917020614,0.8470996577578174,-0.04330889660012189,3.9815463201797257,0.177734375,,
67.808,1207.3684210526317,,,,-0.078125,-0.091796875,-0.978515625,0.01988202218321542,0.14284596459605245,22.204999923706055,0.16357421875,681,0,3.6321655148640275,1.4187368159619789,39.060356973162065,0.10068531597186707,0.03932804383816743,0.9035335508232317,-0.04927160100341322,3.5546345652594735,0.177734375,,
67.824,1207.3684210526317,,,,-0.08203125,-0.03515625,-1.0234375,-0.0005210667524936141,0.3640729166113186,22.203201293945312,0.154296875,682,0,3.425884574651718,0.037227021382007175,1.0866396859208762,0,0.1062712151206469,0.8752972390919609,-0.04624014888776753,9.305067663365367,0.1796875,,
67.83999999999907,1207.3684210526317,,,,-0.0625,-0.048828125,-0.96484375,-0.010775463215378556,0.4967424629065765,22.20479965209961,0.17578125,683,0,3.9031874388456345,0.7707880400946218,19.74765629811982,0.6444605223059721,0.1272658489220512,0.9102695565529372,-0.050008996865280715,11.588580116688384,0.1796875,,
67.856,1207.3684210526317,,,,-0.046875,0.064453125,-1.181640625,0.011843125725349362,0.5389095858340502,22.203001022338867,0.18798828125,683,0,4.1739040007814765,0.8466394512575922,20.284114131495993,0.6365278455115194,0.1291140346623091,0.943288457636262,-0.05370282687500365,12.18333829321668,0.181640625,,
67.87199999999906,1207.3684210526317,,,,-0.0625,-0.05859375,-0.95703125,0.03494249824760498,0.1810263386432784,22.20400047302246,0.16796875,682,0,3.7295782044529915,2.4970828832047105,66.9534930310156,0.07249512615734745,0.048538019239585596,0.8791055631288266,-0.04664339604350336,4.2684618909134375,0.18359375,,
67.888,1207.3684210526317,,,,-0.01953125,-0.078125,-1.0390625,0.023852754373910844,0.10277430267032617,22.201000213623047,0.1806640625,682,0,4.0109228901565075,1.7047234332319745,42.50202459428124,0.0602879626494469,0.025623604712659006,0.8742858757379758,-0.04613335413897168,2.241000837549917,0.181640625,,
67.90399999999907,1207.3684210526317,,,,-0.0625,-0.1171875,-0.865234375,0.006735444962644391,0.26839094348536874,22.203001022338867,0.16357421875,683,0,3.6318385461345315,0.4814008672967994,13.255018393071683,0.5575206895501851,0.07389946994505711,0.8695346973293184,-0.0456333066597679,6.428010394576752,0.181640625,,
67.922,1207.3684210526317,,,,-0.103515625,0.052734375,-1.18359375,-0.018373348766349797,0.46392431983305327,22.20240020751953,0.169921875,683,0,3.772673472762108,1.3142868588884244,34.83701593517948,0.3529855881123421,0.1229696455795836,0.9307167310890769,-0.052280911266440855,11.448900287512318,0.18359375,,
67.93799999999906,1207.3684210526317,,,,0.015625,-0.0703125,-1.046875,0.010107573497937986,0.5888782712603382,22.20400047302246,0.166015625,683,0,3.6862110160291195,0.7231330347673298,19.617244689000664,0.8143429257796411,0.15975164435775924,0.9626457336331009,-0.05592951939379952,15.383677188695971,0.18359375,,
67.954,1207.3684210526317,,,,-0.14453125,-0.0078125,-0.921875,0.024706012922924375,0.40488604935304784,22.20400047302246,0.1708984375,682,0,3.7946289870887995,1.7635655268387798,46.47530846465623,0.22958378534355497,0.10669977242325138,1.0279603642414865,-0.06377652407568558,10.972060490471293,0.18359375,,
67.972,1207.3684210526317,,,,0.0625,-0.037109375,-1.115234375,0.036122199920984074,0.05452496986085686,22.20400047302246,0.16796875,681,0,3.7295782044529915,2.577422249014978,69.10760701941099,0.021154845653130697,0.014619607599528512,1.0210750487946827,-0.06292503042701818,1.4932815881021755,0.181640625,,
67.987,1207.3684210526317,,,,-0.09375,-0.068359375,-0.921875,0.00815657837511378,0.2208938274457575,22.202001571655273,0.17333984375,682,0,3.8484914833679795,0.5821314027271267,15.126222969257519,0.3794569858470617,0.0573975097516505,1.0679887360997555,-0.06884009344395192,6.132083406189872,0.181640625,,
68.003,1207.3684210526317,,,,-0.08203125,-0.02734375,-1.1171875,0.0023093566997033346,0.39584870216089557,22.20479965209961,0.171875,682,0,3.8164499402046204,0.16482559528993798,4.318819789919759,0,0.10372170691689252,1.0934312613523987,-0.07215909522977346,11.345129878111853,0.181640625,,
68.01899999999907,1207.3684210526317,,,,-0.015625,-0.044921875,-1.021484375,-0.020723973812530536,0.6021817621329713,22.202001571655273,0.16357421875,683,0,3.6316750617697835,1.481364371691432,40.79011328093696,0.4065048232835491,0.16581377790983226,1.0856903206803359,-0.07114101194401894,18.00839097304918,0.181640625,,
68.035,1207.3684210526317,,,,-0.03125,-0.001953125,-1.0234375,0.007715778124467896,0.6021817621329713,22.203197479248047,0.169921875,682,0,3.7728089466691017,0.5512246306262946,14.610457047207598,0,0.15961098763419207,1.0102767538483624,-0.06160115099142328,16.130635422368993,0.181640625,,
68.05000499999989,1207.3684210526317,,,,-0.14453125,-0.015625,-0.984375,0.027890138474291563,0.1810263386432784,22.20400047302246,0.1708984375,681,0,3.7946289870887995,1.9896873796330439,52.43430613119075,0.09098230229347132,0.04770593890976413,0.8422409496841377,-0.04281350785648494,4.019362082592214,0.181640625,,
68.066,1207.3684210526317,,,,-0.03125,-0.056640625,-1.005859375,0.02124683747815014,0.1397081460703587,22.202001571655273,0.17578125,681,0,3.9026955887675285,1.5152186797447644,38.8249261383789,0.09220328916080434,0.0357978589138382,0.6999157078390226,-0.02956647754289177,2.5064042764411805,0.181640625,,
68.08199999999907,1207.3684210526317,,,,-0.041015625,-0.056640625,-1.015625,0.0052208248434116745,0.32751518159621507,22.203201293945312,0.169921875,681,0,3.7728095948696136,0.3722670937913375,9.867105254862533,0.879785474081664,0.0868093587446291,0.48926486934697205,-0.01444761543505381,4.2487278347733834,0.181640625,,
68.097,1207.3684210526317,,,,-0.0625,0.005859375,-1.09375,-0.010167651497528537,0.44999756363682336,22.20600128173828,0.16845703125,681,0,3.7407570518553257,0.7252447218043746,19.38764564901831,0.6204768543744114,0.12029585386028623,0.1553331430267174,0.0014562514352067712,1.869231622549528,0.181640625,,
68.11299999999906,1207.3684210526317,,,,-0.001953125,0.00390625,-1.083984375,0.006003715956076595,0.6294979768326754,22.202999114990234,0.166015625,682,0,3.6860447749495506,0.42892088613607804,11.636344980154195,0,0.17077871140110912,0.3505244066940438,0.0074155715972729925,5.988255550573985,0.181640625,,
68.13099999999906,1207.3684210526317,,,,-0.0625,0,-1.02734375,0.020128570059309927,0.1797153322729543,22.20479965209961,0.16796875,682,0,3.7297124415636063,1.4385314198893566,38.56949945680749,0.12492972331933976,0.04818476895704385,0.5707799120638906,0.019662804764222556,2.751229323341904,0.181640625,,
68.146,1207.3684210526317,,,,-0.03125,-0.056640625,-1.044921875,0.0365121498853609,0.11139255766212894,22.20479965209961,0.173828125,680,0,3.8598186895251274,2.6009344759716275,67.3848873531316,0.04282789846926696,0.028859531139229115,0.7823754063170067,0.03694353819625386,2.258670042865005,0.181640625,,
68.16199999999907,1207.3684210526317,,,,-0.0625,-0.12109375,-0.8984375,0.005768498562416868,0.1797153322729543,22.204999923706055,0.17578125,680,0,3.903222642838955,0.4108197470049368,10.525142544933914,0.4374554377757179,0.046042808396458995,0.9359813995521142,0.05287404582183203,4.31099336533458,0.181640625,,
68.177,1207.3684210526317,,,,-0.0625,-0.0390625,-1.09765625,0.004416899804689544,0.3730672799880504,22.203001022338867,0.166015625,681,0,3.686045091599226,0.3149394749420798,8.544102611762687,0,0.10121072062799741,1.0418969428779883,0.06551754777580661,10.548716273029674,0.181640625,,
68.19299999999907,1207.3684210526317,,,,-0.0625,-0.029296875,-0.998046875,-0.02252767061172486,0.6623591037216191,22.203001022338867,0.1708984375,681,0,3.794458182528615,1.6069428727382677,42.3497320417801,0.4121858436653345,0.1745596003064198,1.126636431203365,0.07660827577469878,19.673238635085415,0.18359375,,
68.209,1207.3684210526317,,,,-0.08203125,0.06640625,-1.12109375,0.00266338946170972,0.6623591037216191,22.20560073852539,0.1806640625,681,0,4.011754039674997,0.19007235500664096,4.737886548549204,0,0.16510461438340784,1.2185217553260999,0.08961375622127835,20.12522892409081,0.18359375,,
68.22499999999907,1207.3684210526317,,,,-0.041015625,-0.048828125,-0.986328125,0.027364308302351124,0.16856103217134424,22.20100212097168,0.17333984375,681,0,3.8483182387426496,1.952576400936402,50.738433772939786,0.08632749637376905,0.043801219575441794,1.2180698685949842,0.08954730232600044,5.337117124606751,0.18359375,,
68.241,1207.3684210526317,,,,-0.01953125,-0.0625,-1.029296875,0.023840321482150418,0.14654257272221224,22.20599937438965,0.15625,681,0,3.4696874022483826,1.6994440632053252,48.979745613511845,0.08622971234829466,0.042235093751457724,1.1732290097910527,0.08307563940989104,4.9568364091002115,0.181640625,,
68.25599999999906,1207.3684210526317,,,,-0.103515625,-0.10546875,-0.83984375,0.005178547685978523,0.2738713799514777,22.203201293945312,0.16015625,681,0,3.555981457233429,0.3691884214300216,10.38218072479073,0.7418200681664365,0.07701710012980524,1.100678967074558,0.07311886507325295,8.480006019684946,0.18359375,,
68.272,1207.3684210526317,,,,-0.03125,-0.009765625,-1.126953125,-0.01022608529206787,0.4501265150830848,22.205001831054688,0.17578125,681,0,3.903222978115082,0.7294033618477498,18.687207109033476,0.6171160411748154,0.11532175271740609,1.0534155712756181,0.06697420605350514,12.152322842245052,0.18359375,,
68.29,1207.3684210526317,,,,-0.09375,-0.08203125,-0.9765625,0.0006209715716411705,0.6729546142227631,22.20479965209961,0.1640625,681,0,3.642974942922592,0.04427415474313789,1.2153296532865736,0,0.18472666564181264,0.9871768462549394,0.058816344331918985,18.24201810282633,0.18359375,,
68.306,1207.3684210526317,,,,0.015625,-0.005859375,-1.16015625,0.013193195766850675,0.16978607091082742,22.203201293945312,0.166015625,680,0,3.6860783398151398,0.9390553191836574,25.47572874511267,0.18080518521361064,0.046061438542118,0.9302829088739768,0.05223218465807031,4.286480673774723,0.185546875,,
68.32199999999906,1207.3684210526317,,,,-0.03125,-0.001953125,-1.05078125,0.023352041376998835,0.13176688617142823,22.20400047302246,0.17333984375,680,0,3.8488379726186395,1.6621198780406397,43.1849792032108,0.07927640353279408,0.034235498378690596,0.9172080975207189,0.05077429091862887,3.1411803006381174,0.185546875,,
68.338,1207.3684210526317,,,,-0.0625,-0.169921875,-0.87890625,0.006377147995237215,0.20995444642124977,22.20400047302246,0.216064453125,680,0,4.797495219390839,0.4541200257147563,9.46577338689705,0.46233249919070346,0.04376334666736962,0.9042101021451802,0.04934541618610419,3.9584777782321576,0.185546875,,
68.35400499999896,1207.3684210526317,,,,-0.08203125,0.078125,-1.125,-0.006968373131891821,0.44163721153754343,22.200000762939453,0.287109375,681,0,6.3738283440470695,0.4966071054930476,7.7913473455378055,0.889309086906986,0.06928915993635394,0.9109200185625733,0.050080493433883946,6.31384437094496,0.185546875,,
68.369,1207.3684210526317,,,,-0.041015625,-0.08984375,-0.94921875,-0.024229240953365906,0.6498293215265543,22.200000762939453,0.16357421875,682,0,3.631347781047225,1.730439983101043,47.65282995290555,0.3755283788357829,0.17894989979151857,0.8415483513129466,0.04274312330976124,15.064643668950342,0.185546875,,
68.38499999999907,1207.3684210526317,,,,-0.041015625,0.021484375,-1.068359375,0.019884312994634116,0.6498293215265543,22.205001831054688,0.179443359375,685,0,3.9845401234924793,1.4273697910420424,35.822698399406306,0.45526346823702246,0.16308765914922546,0.7622524255786169,0.03506757517225635,12.435642966831564,0.185546875,,
68.401,1207.3684210526317,,,,0,-0.060546875,-1.044921875,0.04119781625261821,0.15722405085419722,22.200801849365234,0.16015625,689,0,3.555597171187401,2.9741097859796475,83.64585870638534,0.05286423910622685,0.04421874674900021,0.7732508914125112,0.03608684924116798,3.4203865460043197,0.185546875,,
68.41699999999906,1207.3684210526317,,,,-0.041015625,-0.041015625,-1.044921875,0.024644338439780363,0.15493516268305757,22.20199966430664,0.15869140625,688,0,3.5232665482908487,1.776748816225377,50.42902067932628,0.08720150044180716,0.043974862690481724,0.7373622818206429,0.032814813738189376,3.2436481679755187,0.18359375,,
68.432,1207.3684210526317,,,,-0.03125,-0.068359375,-0.966796875,0.005327695595548498,0.3205947873135206,22.20400047302246,0.146484375,687,0,3.2525391317903996,0.3833550261953693,11.786330945212853,0.8362869022359858,0.09856754194900194,0.6009062803488671,0.02179322951779863,5.925008803321727,0.185546875,,
68.449,1207.3684210526317,,,,-0.14453125,0.01171875,-1.0234375,-0.011253029950200296,0.42966621894294454,22.202001571655273,0.16357421875,688,0,3.6316750617697835,0.8106401334731093,22.32138392574332,0.5300332431137861,0.11831075512949667,0.49826523652352517,0.014984052377125759,5.897027387294849,0.185546875,,
68.464,1207.3684210526317,,,,-0.01953125,-0.103515625,-1.01953125,-0.0009420727301466126,0.6512692793431396,22.204801559448242,0.154296875,689,0,3.4261314906179905,0.06799360086084147,1.984559000348731,0,0.19008881624262078,0.292199247684537,0.005153072983636302,5.556278297616286,0.185546875,,
68.47900499999896,1207.3684210526317,,,,-0.0625,0.1015625,-1.173828125,0.013034558469224642,0.17599723223908428,22.20600128173828,0.1611328125,688,0,3.578115440905094,0.9392574347522554,26.25005957087476,0.18737912070454513,0.049187130808324424,0.1044070613265603,0.0006579120652960726,0.5137238074364191,0.185546875,,
68.495,1207.3684210526317,,,,-0.041015625,-0.09375,-0.96484375,0.035867022351124336,0.15684794246926817,22.203201293945312,0.173828125,686,0,3.8595408499240875,2.5783818881850644,66.80540479927238,0.06083192842301347,0.04063901603019778,0.061272763602955714,0.00022659120259260342,0.2490915433423064,0.185546875,,
68.50999999999907,1207.3684210526317,,,,-0.08203125,-0.056640625,-0.9453125,0.00608810506968089,0.15684794246926817,22.207000732421875,0.16357421875,687,0,3.632492795586586,0.4377166711008419,12.050035491678328,0.3583321194388168,0.043179147570460596,0.4108263012888214,-0.010186490528140841,1.7745189211463601,0.18359375,,
68.526,1207.3684210526317,,,,-0.041015625,-0.08203125,-1.015625,0.00608810506968089,0.3447624375336757,22.202999114990234,0.17578125,687,0,3.902870938181877,0.43801644922575467,11.222929381052024,0.7870992930587052,0.08833559781873819,0.06757451164290781,0.00027559665247324034,0.5971273985919139,0.18359375,,
68.54099999999907,1207.3684210526317,,,,-0.0625,-0.015625,-1.048828125,-0.01093346535678055,0.6275637051387546,22.202999114990234,0.17333984375,687,0,3.8486643973737955,0.786658508430972,20.439779289869033,0.7977587459016499,0.16306012692792435,0.3123423425400003,0.005888027543185463,5.094798000872005,0.18359375,,
68.556,1207.3684210526317,,,,-0.08203125,0.07421875,-1.15625,-0.001919091576322081,0.6275637051387546,22.203001022338867,0.1708984375,687,0,3.794458182528615,0.13806565724528772,3.6386132249659213,0,0.16538954310482032,0.4345259301939634,0.011395660506309597,7.1890594647412165,0.185546875,,
68.571,1207.3684210526317,,,,-0.0625,-0.01171875,-0.990234375,0.023848149335548085,0.14803626030807332,22.20600128173828,0.1611328125,686,0,3.578115440905094,1.7133083344314126,47.88298093585339,0.08640374726082296,0.041372689828762806,0.6665777255923663,0.026816969675843877,2.7587534226691313,0.185546875,,
68.58699999999907,1207.3684210526317,,,,0.041015625,-0.083984375,-1.04296875,0.022250567194874754,0.1353775266667471,22.204999923706055,0.17578125,685,0,3.903222642838955,1.5957692942151813,40.88337869075592,0.0848352748467487,0.034683526678939876,0.7312324622654346,0.03227149114295187,2.5370384228225755,0.18359375,,
68.60400499999896,1207.3684210526317,,,,-0.0625,-0.09765625,-0.87890625,0.007286632355102273,0.17251554319002682,22.203201293945312,0.16796875,685,0,3.7294439673423767,0.5224429676692296,14.008602146703533,0.33020933167053423,0.046257711525013845,0.8271506600922175,0.04129308668898768,3.827516703137908,0.185546875,,
68.619,1207.3684210526317,,,,-0.14453125,0.0390625,-1.068359375,-0.0007852985017316539,0.45494070241017653,22.20560073852539,0.1640625,685,0,3.643106371164322,0.05631857865438283,1.5458944350390638,0,0.12487713946842002,0.7904360665011243,0.03770870370979715,9.874111356182427,0.185546875,,
68.63499999999907,1207.3684210526317,,,,-0.0625,-0.029296875,-1.00390625,-0.0008934560243269018,0.6653679708010515,22.20599937438965,0.166015625,685,0,3.6865428648889065,0.0641169583059472,1.7392164056087642,0,0.18048561896244283,0.7065936962264401,0.030133364423595637,12.757356512292093,0.18359375,,
68.651,1207.3684210526317,,,,-0.041015625,0.0234375,-1.09765625,-0.0008934560243269018,0.6653679708010515,22.20400047302246,0.1611328125,686,0,3.5777930449694395,0.06415169244138219,1.7930520752613894,0,0.1859716206158411,0.5527138776726757,0.01843778917520789,10.28242085292932,0.18359375,,
68.66699999999906,1207.3684210526317,,,,-0.041015625,-0.00390625,-1.017578125,0.037014034546295684,0.16367162316726663,22.20400047302246,0.17578125,685,0,3.9030469581484795,2.656516541206532,68.06263336546495,0.061611369862929796,0.041934320781246474,0.28316934105042146,0.00483950081096996,1.1878570340865542,0.181640625,,
68.683,1207.3684210526317,,,,-0.01953125,-0.06640625,-1.08203125,0.01657676997359648,0.14812222793891425,22.207000732421875,0.17333984375,685,0,3.8493580371141434,1.1889554555158295,30.88711011166909,0.12458181444203163,0.03847972220582558,0.029891123153108417,0.000053925300556505495,0.11505950267061084,0.181640625,,
68.69799999999907,1207.3684210526317,,,,-0.125,-0.0703125,-0.8984375,0.006483221186897008,0.3466322335044658,22.200000762939453,0.166015625,685,0,3.68554700165987,0.46504331915673397,12.618027091970097,0.7453762245913268,0.09405177395603749,0.45252414407965097,-0.012359235790427444,4.2575237328781235,0.18359375,,
68.714,1207.3684210526317,,,,-0.041015625,0.015625,-1.1171875,-0.009590741652265538,0.6315611999728576,22.20400047302246,0.1640625,685,0,3.6428438276052475,0.6880118931617661,18.8866700226909,0.917950992199439,0.17337037486672513,0.45566604998359606,-0.012531453611176059,7.902598011479081,0.18359375,,
68.72900499999896,1207.3684210526317,,,,-0.041015625,-0.03515625,-1.021484375,-0.001037293252169632,0.6315611999728576,22.203001022338867,0.1611328125,684,0,3.577632000669837,0.0743223391033712,2.077417104091642,0,0.1765305095254657,0.21045918975676575,-0.0026732765869054566,3.716515935982015,0.18359375,,
68.745,1207.3684210526317,,,,-0.109375,-0.00390625,-1.02734375,0.025376519823957683,0.19046128612806998,22.20400047302246,0.1708984375,683,0,3.7946289870887995,1.8154497075767975,47.84261422536573,0.10491135355233355,0.05019233415865247,0.5508976568938532,0.01831681491428384,2.7660284864308644,0.181640625,,
68.763,1207.3684210526317,,,,0.041015625,-0.08984375,-1.06640625,0.022443425763105873,0.13701091165272467,22.205001831054688,0.16357421875,683,0,3.63216582685709,1.6054847401412762,44.20185687200578,0.08533927992406097,0.03772154636763379,0.7336199833667755,0.03248257217344215,2.768273346693534,0.181640625,,
68.77899999999907,1207.3684210526317,,,,-0.03125,-0.078125,-0.974609375,0.006491273124161644,0.17969384036524405,22.203201293945312,0.16796875,683,0,3.7294439673423767,0.4644621493727705,12.45392485957495,0.38688586488244575,0.04818247490477647,0.8230420912230648,0.040883888829886215,3.966975154523025,0.1796875,,
68.794,1207.3684210526317,,,,-0.166015625,0.03125,-0.98046875,-0.015362596796942535,0.4444956352630041,22.203998565673828,0.173828125,683,0,3.859679438173771,1.0993518723575795,28.482983884219777,0.40432517234884535,0.11516387367996544,0.907860712170737,0.049744669669839606,10.458847180715086,0.181640625,,
68.80999999999906,1207.3684210526317,,,,0,-0.1171875,-1.033203125,-0.001002773272491807,0.6431453382286723,22.203001022338867,0.17578125,683,0,3.902871273458004,0.07176251830420124,1.838710868898798,0,0.16478774040088584,1.0239903649752404,0.06328486341374782,16.87987007212599,0.181640625,,
68.826,1207.3684210526317,,,,-0.0625,0.041015625,-1.05078125,-0.001002773272491807,0.42474457207730154,22.202999114990234,0.17333984375,683,0,3.8486643973737955,0.07176871793621997,1.8647694505447818,0,0.11036155097522496,0.9563507551543995,0.05520043712498122,10.558040677815224,0.181640625,,
68.84099999999907,1207.3684210526317,,,,0,0,-1.115234375,0.036670648209519,0.12581362773569416,22.203998565673828,0.162109375,683,0,3.5994763299822807,2.624639609098684,72.91726263724603,0.04793558220318836,0.034953314371791826,0.9439429518358873,0.05377737540164545,3.30052055389796,0.181640625,,
68.857,1207.3684210526317,,,,-0.046875,-0.08984375,-1.00390625,0.01845559611877585,0.12581362773569416,22.202999114990234,0.14892578125,683,0,3.3065989892929792,1.3196741989660208,39.91031882726714,0.09533688529659101,0.038049254881855434,0.871902718280931,0.045882193261783846,3.3186581491708536,0.1796875,,
68.873,1207.3684210526317,,,,-0.0625,-0.10546875,-0.83984375,0.007606949365489041,0.216294559195768,22.207202911376953,0.18359375,683,0,4.0771036595106125,0.5436956983058756,13.335341549082347,0.3978228260214848,0.053051032610176636,0.794986932321861,0.03814416273031472,4.218928469425041,0.1796875,,
68.888,1207.3684210526317,,,,-0.103515625,0.01171875,-1.0390625,-0.008782816350285624,0.5276155883323238,22.203001022338867,0.166015625,683,0,3.686045091599226,0.6280970121314475,17.039862414133996,0.840022445803173,0.143138669012704,0.7833917528925552,0.037039583716791315,11.217195790574984,0.1796875,,
68.90399999999907,1207.3684210526317,,,,-0.046875,-0.013671875,-1.091796875,-0.0014392172713659133,0.6290251548630502,22.20400047302246,0.1611328125,683,0,3.5777930449694395,0.10296133538469396,2.8777890193917974,0,0.17581373404129452,0.6462530134094868,0.025206541917373006,11.365896829641633,0.1796875,,
68.924,1207.3684210526317,,,,-0.08203125,0.029296875,-1.06640625,0.024275703834783988,0.20189498102991302,22.204999923706055,0.16845703125,683,0,3.7405883660539985,1.7356437955708957,46.40028855679332,0.11632282012306841,0.05397412419450339,0.7994062624214544,0.03856942806300702,4.316199207810743,0.181640625,,
68.93899999999907,1207.3684210526317,,,,-0.015625,-0.046875,-1.0234375,0.0360017521136947,0.12394383176490403,22.20600128173828,0.166015625,682,0,3.686543181538582,2.572576824003877,69.78290222902555,0.04817886510071322,0.03362061032828482,0.8977967833524287,0.04864791109637919,3.019478688468251,0.1796875,,
68.954,1207.3684210526317,,,,-0.01953125,-0.125,-0.904296875,0.007669632026761012,0.19374954800773536,22.20400047302246,0.15869140625,682,0,3.5235840594395995,0.5473952809208724,15.535184394265073,0.353948151839735,0.05498649804839616,0.922427567442506,0.0513538081135079,5.073838805356274,0.181640625,,
68.96900499999988,1207.3684210526317,,,,-0.125,0.046875,-1.07421875,-0.013696747863450659,0.4347383091625591,22.20400047302246,0.17578125,681,0,3.9030469581484795,0.9772954188082176,25.039294409919815,0.44483817359208483,0.1113843399334323,1.0459557387661806,0.06602900011592794,11.654288725160852,0.181640625,,
68.985,1207.3684210526317,,,,-0.041015625,-0.07421875,-0.978515625,-0.0016434495859086696,0.6156356963595762,22.203001022338867,0.17822265625,683,0,3.9570778189226985,0.11751466944143138,2.969733596834453,0,0.1555783647760511,1.0823430100881766,0.07070301601591591,16.84466777103153,0.181640625,,
69.00099999999907,1207.3684210526317,,,,0.01953125,0.04296875,-1.23046875,-0.00006911092223893798,0.42740956863337026,22.204801559448242,0.16796875,683,0,3.729712761938572,0.004944042018466064,0.1325582513731252,0,0.11459584046124184,1.1481000499497391,0.07955501798896986,13.161243387665717,0.18359375,,
69.016,1207.3684210526317,,,,-0.0625,-0.04296875,-0.92578125,0.03561176166898558,0.12254685776373898,22.204999923706055,0.16845703125,682,0,3.7405883660539985,2.5426331368410424,67.97414973311547,0.048196830281222056,0.032761385581973425,1.177538791602945,0.08368710655123349,3.859098064426822,0.18359375,,
69.03199999999907,1207.3684210526317,,,,-0.015625,-0.064453125,-1.046875,0.02073519483999587,0.12254685776373898,22.20600128173828,0.16357421875,681,0,3.632329311221838,1.4790294592462094,40.71848482120955,0.08285626563935736,0.03373781594778279,1.1319462856776121,0.07733208935269206,3.8202441023209204,0.18359375,,
69.048,1207.3684210526317,,,,-0.08203125,-0.064453125,-0.939453125,0.008246848792598167,0.19359910465376373,22.20400047302246,0.169921875,681,0,3.7729453928768635,0.5882370209570978,15.590923262967458,0.3291175117451228,0.05131245870117001,1.0689808885593943,0.06896805657824526,5.4870775262867255,0.18359375,,
69.06299999999906,1207.3684210526317,,,,-0.0625,0.044921875,-1.111328125,-0.007906004116580427,0.5030288459118192,22.20400047302246,0.1708984375,681,0,3.7946289870887995,0.5639238040970483,14.861105157204971,0.8920156273900623,0.13256338040513885,1.055879837034289,0.06728791944391968,14.001881487398817,0.18359375,,
69.08,1207.3684210526317,,,,-0.041015625,0.001953125,-1.078125,-0.0018031943949781985,0.5961855198818168,22.201000213623047,0.1611328125,682,0,3.5773096047341824,0.12873301592200687,3.598598671796331,0,0.16665751242018015,0.9939542390230162,0.0596267154867338,16.570652728782942,0.181640625,,
69.096,1207.3684210526317,,,,-0.041015625,-0.0234375,-1.09765625,0.023095532351858596,0.2596222451395943,22.20560073852539,0.171875,682,0,3.8165876269340515,1.6496694434719343,43.22367530172889,0.1573783439870154,0.0680247044001855,0.920323000816911,0.051119742649241046,6.262608597463861,0.18359375,,
69.112,1207.3684210526317,,,,0,-0.0625,-0.97265625,0.024159803973122732,0.12321310690275618,22.200000762939453,0.1806640625,681,0,4.010742325335741,1.7221107356571095,42.93745636010039,0.07154772591075073,0.03072077358957284,0.9064999698259056,0.04959566234001473,2.7857893394669637,0.18359375,,
69.128,1207.3684210526317,,,,-0.0625,-0.11328125,-0.94140625,0.009016875306471933,0.14969113720176114,22.20100212097168,0.1806640625,680,0,4.01092323474586,0.6421056787979841,16.00892465942867,0.23312539063971768,0.03732086814951118,0.9131478718729794,0.05032575850131514,3.4091112943079294,0.18359375,,
69.14399999999907,1207.3684210526317,,,,-0.103515625,0.021484375,-1.0390625,-0.003930284128149196,0.4174588153635332,22.20479965209961,0.158203125,682,0,3.512868694961071,0.28074647664771607,7.9919433666969795,0,0.11883701089150997,0.9001734143208973,0.048905811693252504,10.701046034724,0.185546875,,
69.16,1207.3684210526317,,,,-0.01953125,-0.060546875,-1.0078125,-0.020127770336446908,0.5783257445746146,22.20100212097168,0.184326171875,683,0,4.092225732747465,1.4387141953583376,35.15725400593686,0.40197403100660467,0.1413230311188954,0.9819206650951665,0.05819168151528683,13.88154081388469,0.185546875,,
69.17500499999989,1207.3684210526317,,,,-0.041015625,0.05859375,-1.205078125,0.003236219246376349,0.4275385200796316,22.201000213623047,0.17822265625,681,0,3.956721229478717,0.23080977613659379,5.833359560865553,0,0.10805373825538835,0.9344942435149166,0.052706158963446006,10.101008985660384,0.185546875,,
69.191,1207.3684210526317,,,,-0.0625,-0.025390625,-0.9765625,0.03471063502158594,0.13159495090974638,22.203201293945312,0.17578125,681,0,3.9029064774513245,2.4743198232486043,63.396851488595864,0.05318429318364012,0.03371716736489174,0.921394366600846,0.05123883088526172,3.1077420551825727,0.185546875,,
69.20599999999907,1207.3684210526317,,,,0,-0.04296875,-1.1015625,0.040429032032630506,0.13159495090974638,22.20199966430664,0.16845703125,680,0,3.7400829512625933,2.8800549048077637,77.0051077031728,0.04569182021150739,0.03518503536541134,0.9272578671299484,0.05189304558043622,3.2636745818646373,0.185546875,,
